,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
253, Putra Kahir NURMANSYAH ,INA,6,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
254, Setiawan BEKTI ,INA,7,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
255, Xiangyang YE ,CHN,8,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
256, Artyom DEVYATERIKOV ,KAZ,9,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
257, Ka-wai CHU ,HKG,10,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
258, Amri AMRI ,INA,11,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
259, Rongwu CAO ,CHN,12,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
260, Qinghua WANG ,CHN,13,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
261, Aviansyah AAN ,INA,14,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
262, Yeu-shiang CHANG ,TPE,15,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
263, Chi-wai LAI ,HKG,16,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
264, Ning ZHANG ,CHN,17,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
265, Qixin ZHONG ,CHN,18,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
266, Anatoliy LEONTYEV ,KAZ,19,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
267, Haibin QU ,CHN,20,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
268, Chi-wai LOK ,HKG,21,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
269, Pandu Asmoro GALAR ,INA,22,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
270, Sin-fai HO ,HKG,23,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
271, Serik AIDABASSYNOV ,KAZ,24,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
272, Changfeng QU ,CHN,25,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
273, Zhenyu MI ,CHN,26,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
274, Hengbo SU ,CHN,27,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
275, Bin XIAO ,CHN,28,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
276, Zhifeng HUANG ,CHN,29,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
277, Ankhbold DANGAASUREN ,MGL,30,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
278, Tumur OCH ,MGL,31,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Men
279, Li-ping HUANG ,CHN,1,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
280, Ilmawaty LABANU ,INA,2,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
281, Rie KIMURA ,JPN,3,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
282, Chunhua LI ,CHN,4,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
283, Aki TANAKA ,JPN,5,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
284, Hiu Ying LIU ,HKG,6,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
285, Dan ZHANG ,CHN,7,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
286, Baco Achmad WILDA ,INA,8,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
287, Purnawati ANITAMA ,INA,9,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
288, Tamara ULZHABAYEVA ,KAZ,10,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
289, Xuhua PAN ,CHN,11,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
290, Dinara IRSALIYEVA ,KAZ,12,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
291, Lai-yin NG ,HKG,13,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
292, Nae KANATANI ,JPN,14,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
293, Aliya ISKAKOVA ,KAZ,15,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
294, Sugiarti NANI ,INA,16,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
295, Hui OUYANG ,CHN,17,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
296, Xuqing LI ,CHN,18,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
297, Cuilian HE ,CHN,19,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
298, Cuifang HE ,CHN,20,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
299, Anastassiya BRYAKINA ,KAZ,21,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
300, Jiyu ZHOU ,CHN,22,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
301, Xuan YANG ,CHN,23,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
302, Jihong PENG ,CHN,24,Promo Event (L+S) Asia Cup - Changsha (CMA),lead,Women
303, Qixin ZHONG ,CHN,1,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
304, Xiaojie CHEN ,CHN,2,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
305, Hetai MA ,CHN,3,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
306, Xiangyang YE ,CHN,4,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
307, Pandu Asmoro GALAR ,INA,5,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
308, Chi-wai LAI ,HKG,6,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
309, Ning ZHANG ,CHN,7,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
310, Sultoni SULAIMAN ,INA,8,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
311, Vyacheslav TITOV ,UKR,9,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
312, Alexandr NIGMATULIN ,KAZ,10,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
313, Keita MOGAKI ,JPN,11,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
314, Siswanto BAMBANG ,INA,12,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
315, Artyom DEVYATERIKOV ,KAZ,13,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
316, Nikita DEVYATERIKOV ,KAZ,14,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
317, Zhenyu MI ,CHN,15,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
318, Bin XIAO ,CHN,16,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
319, Aviansyah AAN ,INA,17,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
320, Janghyuk KIM ,KOR,18,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
321, Anatoliy LEONTYEV ,KAZ,19,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
322, Yeu-shiang CHANG ,TPE,20,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
323, Tumur OCH ,MGL,21,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
324, Hengbo SU ,CHN,22,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
325, Serik AIDABASSYNOV ,KAZ,23,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
326, Sin-fai HO ,HKG,24,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
327, Changfeng QU ,CHN,25,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
328, Yuhang ZHANG ,CHN,26,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
329, Kazuma WATANABE ,JPN,27,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
330, Zhifeng HUANG ,CHN,28,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
331, Ankhbold DANGAASUREN ,MGL,29,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
332, Hidekazu ITO ,JPN,30,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Men
333, Evi NELIWATI ,INA,1,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
334, Chunhua LI ,CHN,2,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
335, Cuilian HE ,CHN,3,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
336, Cuifang HE ,CHN,4,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
337, Tamara ULZHABAYEVA ,KAZ,5,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
338, Sugiarti NANI ,INA,6,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
339, Dinara IRSALIYEVA ,KAZ,7,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
340, Dan ZHANG ,CHN,8,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
341, Purnawati ANITAMA ,INA,9,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
342, Baco Achmad WILDA ,INA,10,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
343, Anastassiya BRYAKINA ,KAZ,12,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
344, Hui OUYANG ,CHN,13,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
345, Yevgeniya SOBOLEVA ,KAZ,14,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
346, Xuhua PAN ,CHN,15,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
347, Xuqing LI ,CHN,16,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
348, Aliya ISKAKOVA ,KAZ,17,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
349, Rie KIMURA ,JPN,18,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
350, Nergui ERDENESUREN ,MGL,19,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
351, Jiyu ZHOU ,CHN,20,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
352, Jihong PENG ,CHN,21,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
353, Xuan YANG ,CHN,22,Promo Event (L+S) Asia Cup - Changsha (CMA),speed,Women
354, Kilian FISCHHUBER ,AUT,1,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
355, Dmitrii SHARAFUTDINOV ,RUS,2,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
356, Daniel WOODS ,USA,3,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
357, Guillaume GLAIRON MONDET ,FRA,4,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
358, Jérôme MEYER ,FRA,5,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
359, Gabriele MORONI ,ITA,6,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
360, Christian CORE ,ITA,7,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
361, Rustam GELMANOV ,RUS,8,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
362, Ludovic LAURENCE ,FRA,9,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
363, Matthias MÜLLER ,SUI,10,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
364, Martin STRANIK ,CZE,11,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
365, Tomás MRÁZEK ,CZE,12,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
366, Jorg VERHOEVEN ,NED,13,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
367, Pierre DUROCHE ,FRA,14,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
368, Mikhail CHERNIKOV ,RUS,15,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
369, Kevin HEMUND ,SUI,16,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
370, Markus HOPPE ,GER,17,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
371, Masatoshi SUGITA ,JPN,18,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
372, Gareth PARRY ,GBR,19,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
373, Andre BOROWKA ,GER,20,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
374, Michele CAMINATI ,ITA,20,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
375, Thomas CALEYRON ,FRA,22,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
376, David LAMA ,AUT,23,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
377, Lukas ENNEMOSER ,AUT,24,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
378, Jernej KRUDER ,SLO,25,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
379, Tomasz OLEKSY ,POL,26,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
380, Gérome POUVREAU ,FRA,27,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
381, Nicolas BADIA ,FRA,28,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
382, Stefano GHIDINI ,ITA,29,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
383, Emanuel MOOSBURGER ,AUT,30,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
384, Jonas BAUMANN ,GER,31,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
385, Lucas PRETI ,ITA,32,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
386, Thomas TAUPORN ,GER,33,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
387, Jakob SCHUBERT ,AUT,34,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
388, Stewart WATSON ,GBR,35,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
389, Rok KLANCNIK ,SLO,36,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
390, Kornelius OBLEITNER ,AUT,37,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
391, Stéphan JULIEN ,FRA,38,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
392, Akito MATSUSHIMA ,JPN,38,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
393, Sebastien JALMAIN ,FRA,40,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
394, Wouter JONGENEELEN ,NED,41,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
395, Tsukuru HORI ,JPN,42,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
396, Yury NOVITSKIY ,RUS,43,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
397, Kazuma WATANABE ,JPN,44,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
398, Klemen BECAN ,SLO,45,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
399, Roland WAGNER ,AUT,46,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
400, Christopher WEBB-PARSONS ,AUS,47,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
401, Mark CROXALL ,GBR,48,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
402, David BARRANS ,GBR,49,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
403, Nalle HUKKATAIVAL ,FIN,50,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
404, Mykhaylo SHALAGIN ,UKR,51,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
405, Julien MERAL ,FRA,52,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
406, Remo SOMMER ,SUI,53,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
407, Peter WÜRTH ,GER,53,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
408, Jesse VAN DER WERF ,NED,55,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
409, Karsten BOROWKA ,GER,56,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
410, Aric MERZ ,GER,57,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
411, Florent SAMYN ,FRA,57,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
412, Baptiste NOMINE ,FRA,59,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
413, Ignasi TARRAZONA GASQUE ,ESP,60,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
414, Bruno MACIAS MATUTANO ,ESP,61,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
415, Stanislav KLESHNOV ,UKR,62,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
416, Bastien GLAIRON MONDET ,FRA,63,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
417, Alessandro GANDOLFO ,ITA,64,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
418, Mario LECHNER ,AUT,65,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
419, Joackym RAMSAMY ,FRA,66,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
420, Stepan STRANIK ,CZE,67,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
421, Matthew STORER ,AUS,68,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
422, Blaz RANT ,SLO,69,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
423, Ferdinand SCHULTE ,NED,70,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
424, Thomas SCHMID ,SUI,71,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
425, Rolands RUGENS ,LAT,72,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
426, Jakub KOVACIK ,SVK,73,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
427, Thibaut MAURON ,SUI,73,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
428, Edward FEEHALLY ,GBR,75,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
429, Roddy MACKENZIE ,GBR,76,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
430, Matej SVUB ,SVK,77,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
431, Christian FEISTMANTL ,AUT,78,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
432, Paul STADLOBER ,AUT,78,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
433, Theodoros KONSTANTAKOPOULOS ,GRE,80,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
434, Jacek MATUSZEK ,POL,81,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
435, Mario LACKNER ,AUT,82,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Men
436, Anna STÖHR ,AUT,1,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
437, Yulia ABRAMCHUK ,RUS,2,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
438, Angelica LIND ,SWE,3,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
439, Akiyo NOGUCHI ,JPN,4,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
440, Natalija GROS ,SLO,5,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
441, Johanna ERNST ,AUT,6,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
442, Juliette DANION ,FRA,7,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
443, Katja VIDMAR ,SLO,8,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
444, Cecile AVEZOU ,FRA,9,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
445, Olga SHALAGINA ,UKR,10,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
446, Olga BIBIK ,RUS,11,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
447, Katharina SAURWEIN ,AUT,12,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
448, Sandrine LEVET ,FRA,13,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
449, Barbara BACHER ,AUT,14,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
450, Jenny LAVARDA ,ITA,15,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
451, Helena LIPENSKA ,CZE,16,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
452, Anne-laure CHEVRIER ,FRA,17,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
453, Alexandra EYER ,SUI,18,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
454, Chloé GRAFTIAUX ,BEL,19,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
455, Silvie RAJFOVA ,CZE,20,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
456, Anna GALLYAMOVA ,RUS,21,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
457, Nina CAPREZ ,SUI,22,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
458, Alexandra BALAKIREVA ,RUS,23,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
459, Olga BEZHKO ,UKR,24,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
460, Roberta LONGO ,ITA,24,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
461, Mélanie SON ,FRA,24,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
462, Kseniia ALEKSEEVA ,RUS,27,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
463, Celine COMBAZ ,FRA,28,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
464, Mélanie SANDOZ ,FRA,29,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
465, Nelly KUDROVA ,CZE,30,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
466, Audrey SEGUY ,GBR,31,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
467, Sabine BACHER ,AUT,32,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
468, Marie DUVAL ,FRA,33,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
469, Franziska SAURWEIN ,AUT,34,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
470, Katarina FICKULIAKOVA ,SVK,35,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
471, Christina SCHMID ,SUI,36,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
472, Miriam PUTZ ,AUT,37,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
473, Morgane AVELINE ,FRA,38,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
474, Elena CHIAPPA ,ITA,38,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
475, Ludivine HARMAND ,FRA,40,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
476, Diane MERRICK ,GBR,41,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
477, Emeline THOMAS ,FRA,42,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
478, Natalie SAILER ,GER,43,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
479, Zoë MAIRE ,SUI,44,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
480, Martina HARNISCH ,AUT,45,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
481, Vera ZIJLSTRA ,NED,46,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
482, Cassandra ZAMPAR ,ITA,47,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
483, Agata MODRZEJEWSKA ,POL,48,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
484, Claudia BATTAGLIA ,ITA,49,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
485, Sara AICART ORTIZ ,ESP,50,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
486, Raelene COWIE ,GBR,51,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
487, Cosima WILLI ,SUI,52,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
488, Edyta ROPEK ,POL,53,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,boulder,Women
489, Evgenii VAITSEKHOVSKII ,RUS,1,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
490, Sergei SINITCYN ,RUS,2,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
491, Manuel ESCOBAR ,VEN,3,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
492, Maksym STYENKOVYY ,UKR,4,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
493, Leonel DE LAS SALAS ,VEN,5,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
494, Maksym OSIPOV ,UKR,6,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
495, Oleksandr SALIMOV ,UKR,7,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
496, Olexiy SHULGA ,UKR,8,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
497, Alexander KOSTERIN ,RUS,9,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
498, Ivan SHYSHKOVSKYY ,UKR,10,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
499, Csaba KOMONDI ,HUN,11,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
500, Alexander PESHEKHONOV ,RUS,12,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
501, Libor HROZA ,CZE,13,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
502, Nestor CARVAJAL ,VEN,14,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
503, Tomasz OLEKSY ,POL,15,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
504, Alexandr SHAULSKIY ,RUS,16,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
505, Lukasz SWIRK ,POL,17,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,speed,Men
