,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
266, Elena OVTCHINNIKOVA ,USA,17,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
267, Juliette DANION ,FRA,18,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
268, Lisa BENETTI ,ITA,19,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
269, Esther CRUZ MONTALBAN ,ESP,20,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
270, Olena OSTAPENKO ,UKR,21,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
271, Berta MARTIN SANCHO ,ESP,22,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
272, Alessandra FRANCONE ,ITA,23,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
273, Natalia NOVIKOVA ,RUS,24,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
274, Ruth PLANNELS ,ESP,25,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
275, Olena RYEPKO ,UKR,26,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
276, Sandr Van LANDEGHEM ,FRA,27,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
277, Myrtille GUIGUET ,FRA,28,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
278, Mirella FRATI ,ITA,29,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
279, Ingela NILSSON ,SWE,30,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
280, Eleonora VAN DER PUTTEN ,NED,31,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
281, Marina ANNECCHINI ,ITA,32,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
282, Kazumi WATATUKI ,JPN,33,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
283, Olga ZAKHAROVA ,UKR,33,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
284, Judith HIRSCH ,AUT,35,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
285, Laura FERRERO ,ITA,36,UIAA Worldcup - Bardonecchia (ITA) 1999,boulder,Women
286, Serik KAZBEKOV ,UKR,1,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
287, Jérôme MEYER ,FRA,2,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
288, Daniel ANDRADA JIMENEZ ,ESP,3,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
289, Christian CORE ,ITA,4,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
290, Jurij GOLOB ,SLO,5,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
291, Lucio GIUDICI ,ITA,6,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
292, Stephane JULIEN ,FRA,7,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
293, Arnaud PETIT ,FRA,8,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
294, Salavat RAKHMETOV ,RUS,9,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
295, Anthony LAMICHE ,FRA,10,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
296, Daniel DU LAC ,FRA,11,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
297, Damien JEANDENAND ,FRA,12,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
298, Serguei CHEMOULINKINE ,RUS,13,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
299, François PETIT ,FRA,14,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
300, Eric SCULLY ,USA,15,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
301, Riccardo SCARIAN ,ITA,16,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
302, Cristian BRENNA ,ITA,17,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
303, Alexandre CHABOT ,FRA,18,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
304, Luca GIUPPONI ,ITA,19,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
305, David LOPEZ ,ESP,20,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
306, Timmy FAIRFIELD ,CAN,21,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
307, Filippo CERVO ,ITA,22,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
308, Bernd ZANGERL ,AUT,23,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
309, Luca ZARDINI ,ITA,24,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
310, Jean Luc DANIS ,FRA,25,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
311, Mathieu DUTRAY ,FRA,26,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
312, Marko ROZMAN ,CRO,27,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
313, Christian BINDHAMMER ,GER,28,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
314, Bernhard SCHIESTL ,AUT,29,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
315, Igor GUSAK ,UKR,30,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
316, Elliot BLOCH ,USA,31,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
317, Yuri GADENZ ,ITA,32,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
318, Radovah SOUCEK ,CZE,33,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
319, Roberto FIORAVANTI ,ITA,34,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
320, Oscar MARTINEZ ,ESP,35,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
321, Arpad CSEKO ,HUN,36,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
322, Tan BEN ,SGP,37,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
323, Oleg MOROZKINE ,RUS,38,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
324, Eugeni SADOVSKI ,UKR,39,UIAA Worldcup - Cortina (ITA) 1999,boulder,Men
325, Elena CHOUMILOVA ,RUS,1,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
326, Stéphanie BODET ,FRA,2,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
327, Sandrine LEVET ,FRA,3,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
328, Delphine MARTIN ,FRA,4,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
329, Venera CHERESHNEVA ,RUS,5,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
330, Lise NOEL ,FRA,6,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
331, Yulia INOZEMTSEVA ,RUS,7,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
332, Vera KOTASOVA-KOSTRUHOVA ,CZE,8,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
333, Iwona GRONKIEWICZ-MARCISZ ,POL,9,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
334, Gaelle GOURIOU ,FRA,10,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
335, Chloé MINORET ,FRA,11,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
336, Delphine CHENEVIER PIGNEUR ,FRA,12,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
337, Stella MARCHISIO ,ITA,13,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
338, Nataliya PERLOVA ,UKR,14,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
339, Sandr Van LANDEGHEM ,FRA,15,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
340, Ruth PLANNELS ,ESP,16,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
341, Mirella FRATI ,ITA,17,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
342, Olena OSTAPENKO ,UKR,18,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
343, Kazumi WATATUKI ,JPN,19,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
344, Laura FERRERO ,ITA,20,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
345, Ingela NILSSON ,SWE,21,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
346, Olga BIBIK ,RUS,22,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
347, Ulla WALDER ,ITA,23,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
348, Alessandra FRANCONE ,ITA,24,UIAA Worldcup - Cortina (ITA) 1999,boulder,Women
349, Daniel DU LAC ,FRA,1,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
350, Christian CORE ,ITA,2,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
351, Jérôme MEYER ,FRA,3,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
352, François PETIT ,FRA,4,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
353, Timmy FAIRFIELD ,CAN,5,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
354, Ludovic LAURENCE ,FRA,6,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
355, Serik KAZBEKOV ,UKR,7,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
356, Jean Luc DANIS ,FRA,8,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
357, Daniel ANDRADA JIMENEZ ,ESP,9,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
358, Serguei CHEMOULINKINE ,RUS,10,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
359, Julien MERAL ,FRA,11,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
360, Tomasz OLEKSY ,POL,12,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
361, Jurij GOLOB ,SLO,13,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
362, Alexandre CHABOT ,FRA,14,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
363, Mathieu DUTRAY ,FRA,15,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
364, Christoph FINKEL ,GER,16,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
365, Riccardo SCARIAN ,ITA,17,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
366, Damien JEANDENAND ,FRA,18,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
367, Frédéric NOE ,FRA,19,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
368, Stephane JULIEN ,FRA,20,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
369, Anthony LAMICHE ,FRA,21,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
370, Kilian FISCHHUBER ,AUT,22,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
371, Radovah SOUCEK ,CZE,23,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
372, Dan ARCHAMBAULT ,CAN,24,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
373, Benedikt HAAGER ,GER,25,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
374, Frédéric PEROT ,FRA,26,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
375, Yannick BERGER ,FRA,27,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
376, Julien MAZILLE ,FRA,28,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
377, Arnaud CEINTRE ,FRA,29,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
378, David MARNEZY ,FRA,30,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
379, Matteo BRESCIANI ,ITA,31,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
380, Serguei STEPANOV ,RUS,31,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
381, Steve BIRTWISTLE ,CAN,33,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
382, Frédéric COROLLER ,FRA,34,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
383, Juraj REPCIK ,SVK,35,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
384, Gabriel PONT ,FRA,36,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
385, Lucio GIUDICI ,ITA,37,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
386, Vincent DE GIROLAMO ,FRA,38,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
387, Mathieu ELKAIM ,FRA,39,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
388, Nels ROSAASEN ,CAN,40,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
389, Jeroen JONGENEELEN ,NED,41,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
390, Nicolas PINIER ,FRA,42,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
391, Oleg TCHERECHNEV ,RUS,43,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
392, Luc DAURES ,FRA,44,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
393, Luca GIUPPONI ,ITA,44,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
394, Roberto FIORAVANTI ,ITA,46,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
395, Aymeric CLOUET ,FRA,47,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
396, Marek REPCIK ,SVK,47,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
397, Sylvain CHAPELLE ,FRA,49,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
398, Daniel AFONSO ,FRA,50,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
399, Nicolas JANUEL ,FRA,50,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
400, Reinhard FICHTINGER ,AUT,52,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
401, Elliot BLOCH ,USA,53,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
402, Eugeni SADOVSKI ,UKR,54,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Men
403, Stéphanie BODET ,FRA,1,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
404, Elena CHOUMILOVA ,RUS,2,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
405, Delphine MARTIN ,FRA,3,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
406, Sandrine LEVET ,FRA,4,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
407, Yulia INOZEMTSEVA ,RUS,5,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
408, Delphine CHENEVIER PIGNEUR ,FRA,6,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
409, Iwona GRONKIEWICZ-MARCISZ ,POL,7,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
410, Gaelle GOURIOU ,FRA,8,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
411, Elodie GIROUX ,FRA,9,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
412, Nataliya PERLOVA ,UKR,10,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
413, Lise NOEL ,FRA,11,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
414, Venera CHERESHNEVA ,RUS,12,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
415, Isabelle BIHR ,FRA,13,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
416, Kim ANTHONI ,BEL,14,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
417, Chloé MINORET ,FRA,15,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
418, Laeticia COUDER ,FRA,16,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
419, Claire SARRE ,FRA,17,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
420, Céline HURTADO ,FRA,18,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
421, Sophie HEURTEAUX ,FRA,19,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
422, Mirella FRATI ,ITA,20,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
423, Olga BIBIK ,RUS,21,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
424, Vera KOTASOVA-KOSTRUHOVA ,CZE,21,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
425, Nicola HAAGER ,GER,23,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
426, Stella MARCHISIO ,ITA,23,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
427, Renata PISZCZEK ,POL,23,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
428, Olena KRYVONIS ,UKR,26,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
429, Olena OSTAPENKO ,UKR,27,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
430, Emilie VERDIER ,FRA,27,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
431, Olga ZAKHAROVA ,UKR,29,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
432, Sandr Van LANDEGHEM ,FRA,30,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
433, Tanja BAUER ,GER,31,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
434, Mariann BAKKE ,NOR,32,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
435, Ingela NILSSON ,SWE,33,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
436, Estelle PARDO ,FRA,34,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
437, Judith HIRSCH ,AUT,35,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
438, Auriana BEAUTE ,FRA,36,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
439, Elodie CHAZAUD ,FRA,37,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
440, Aicha HABBOUSE ,FRA,37,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
441, Sarah LAGOFFUN ,FRA,39,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
442, Camilla PAYAN ,FRA,40,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
443, Pascale HERNANDEZ ,FRA,41,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
444, Aurélie BOUSSARD ,FRA,42,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
445, Laurence DOULAT ,FRA,43,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
446, Sidonie FROMENTIN ,FRA,44,UIAA Worldcup - Grenoble (FRA) 1999,boulder,Women
447, Evgeny OVCHINNIKOV ,RUS,1,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
448, Yuji HIRAYAMA ,JPN,2,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
449, David CAUDE ,FRA,3,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
450, François PETIT ,FRA,4,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
451, Dai KOYAMADA ,JPN,5,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
452, Alexandre CHABOT ,FRA,6,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
453, François LEGRAND ,FRA,7,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
454, Cristian BRENNA ,ITA,8,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
455, Maksym PETRENKO ,UKR,9,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
456, Arnaud PETIT ,FRA,10,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
457, Sylvain MILLET ,FRA,11,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
458, Tomaz VALJAVEC ,SLO,12,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
459, Simon FASNACHT WANDELER ,SUI,13,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
460, Yevgen KRYVOSHEYTSEV ,UKR,13,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
461, Andreas BINDHAMMER ,GER,15,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
462, Reinhard FICHTINGER ,AUT,16,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
463, Jérôme MEYER ,FRA,17,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
464, David VILLIEN ,FRA,18,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
465, Paul DEWILDE ,FRA,19,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
466, Luca GIUPPONI ,ITA,19,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
467, Marek HAVLIK ,CZE,19,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
468, Daniel ANDRADA JIMENEZ ,ESP,22,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
469, Arnaud CEINTRE ,FRA,22,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
470, Iouri DOULOUB ,RUS,22,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
471, David GISLER ,SUI,25,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
472, Tomasz OLEKSY ,POL,26,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
473, Luca ZARDINI ,ITA,27,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
474, Bernardino LAGNI ,ITA,28,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
475, Urs SCHÖNENBERGER ,SUI,29,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
476, Jurij GOLOB ,SLO,30,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
477, Gregorz GROCHAL ,POL,31,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
478, Alexei TCHERTOV ,RUS,31,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
479, Peter BOSMA ,SWE,33,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
480, Christopher CUBITT ,GBR,33,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
481, Davide ZAVAGNIN ,ITA,33,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
482, Christian BINDHAMMER ,GER,36,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
483, Michal CIENCALA ,CZE,37,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
484, Pavel KORAN ,CZE,37,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
485, Urh CEHOVIN ,SLO,39,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
486, Enrico SANGANAS ,GER,39,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
487, Dan SCORTEA ,ROU,41,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
488, Frédéric TUSCAN ,FRA,41,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
489, Marek REPCIK ,SVK,43,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
490, Matthias TROTTMANN ,SUI,43,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
491, Igor GUSAK ,UKR,45,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
492, Matej SOVA ,SLO,45,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
493, Luka ZAZVONIL ,SLO,45,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
494, Andrej CHRASTINA ,SVK,48,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
495, Matthias MÜLLER ,SUI,49,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
496, Andreas PFANNER ,AUT,49,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
497, Thomas ACHERMANN ,SUI,51,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
498, Juha SAATSI ,FIN,51,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
499, Riccardo SCARIAN ,ITA,51,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
500, Enrico BAISTROCCHI ,ITA,54,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
501, Jürgen REIS ,AUT,54,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
502, Milen VIDENOVSKI ,BUL,56,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
503, Tomi NYTORP ,FIN,57,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
504, Juraj REPCIK ,SVK,57,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
505, Ivaylo KRASTEV ,BUL,59,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
506, Gareth PARRY ,GBR,59,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
507, Arpad CSEKO ,HUN,61,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
508, Marko ROZMAN ,CRO,61,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
509, Kalin GARBOV ,BUL,63,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
510, Miklos KOVACS ,HUN,63,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
511, Varga GABOR ,HUN,65,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
512, Franci JENSTERLE ,SLO,65,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
513, Svetozar ANTOVIK ,MKD,67,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
514, Jiro NAKAGAI ,JPN,67,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
515, Guy DIXON ,GBR,69,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
516, Zoran PEJKOVSKI ,MKD,69,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
517, Ivan LISICA ,CRO,71,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
518, Martin TRAJKOVSKI ,MKD,71,UIAA Worldcup - Kranj (SLO) 1999,lead,Men
519, Liv SANSOZ ,FRA,1,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
520, Muriel SARKANY ,BEL,2,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
521, Stéphanie BODET ,FRA,3,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
522, Katie BROWN ,USA,4,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
523, Martina CUFAR ,SLO,5,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
524, Elena CHOUMILOVA ,RUS,6,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
525, Mi-sun GO ,KOR,7,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
526, Elena OVTCHINNIKOVA ,USA,8,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
527, Chloé MINORET ,FRA,9,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
528, Sandrine LEVET ,FRA,10,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
529, Delphine MARTIN ,FRA,11,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
530, Annatina SCHULTZ ,SUI,12,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
531, Eva TUSAR ,SLO,13,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
532, Josune BERECIARTU URRUZOLA ,ESP,14,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
533, Luisa IOVANE ,ITA,15,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
534, Isabelle BIHR ,FRA,16,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
535, Renata PISZCZEK ,POL,17,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
536, Alexandra EYER ,SUI,18,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
537, Vera KOTASOVA-KOSTRUHOVA ,CZE,18,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
538, Bettina SCHÖPF ,AUT,20,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
539, Jitka KUHNGABEROVA ,CZE,21,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
540, Nastja GUZZI ,SLO,22,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
541, Katarina STREMFELJ ,SLO,23,UIAA Worldcup - Kranj (SLO) 1999,lead,Women
