,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
5250, Nimrod MARCUS ,ISR,63,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Men
5251, Kokoro FUJII ,JPN,64,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Men
5252, Artem KHABIBULLIN ,RUS,64,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Men
5253, Tomoa NARASAKI ,JPN,64,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Men
5254, Haibin QU ,CHN,64,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Men
5255, Shuta TANAKA ,JPN,64,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Men
5256, Anouck JAUBERT ,FRA,1,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5257, Victoire ANDRIER ,FRA,2,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5258, Mariia KRASAVINA ,RUS,3,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5259, Yiling SONG ,CHN,4,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5260, Anna BROZEK ,POL,5,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5261, Elisabetta DALLA BRIDA ,ITA,6,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5262, Iuliia KAPLINA ,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5263, Elena REMIZOVA ,RUS,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5264, Mingwei NI ,CHN,9,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5265, Klaudia BUCZEK ,POL,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5266, Elizaveta IVANOVA ,RUS,11,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5267, Cuilian HE ,CHN,12,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5268, Patrycja CHUDZIAK ,POL,13,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5269, Daria KAN ,RUS,14,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5270, Aurelia SARISSON ,FRA,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5271, Elma FLEURET ,FRA,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5272, Elena TIMOFEEVA ,RUS,17,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5273, Alexandra ELMER ,AUT,18,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5274, Silvia PORTA  ,ITA,19,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5275, Capucine VIGLIONE ,FRA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5276, Andrea ROJAS ,ECU,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5277, Elena KRASOVSKAIA ,RUS,22,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5278, Miho NONAKA ,JPN,23,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5279, Petra KLINGLER ,SUI,24,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5280, Nina LACH ,AUT,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5281, Hung Ying LEE ,TPE,26,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5282, Martina ZANETTI ,ITA,27,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5283, Alma BESTVATER ,GER,28,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5284, Tetiana KOLKOTINA ,UKR,29,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5285, Hana KRIZOVA ,CZE,30,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5286, Stasa GEJO ,SRB,31,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5287, Jara SPÄTE ,SUI,32,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5288, Iuliia PANTELEEVA ,RUS,33,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5289, Futaba ITO ,JPN,34,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5290, Chloe CAULIER ,BEL,35,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5291, Janja GARNBRET ,SLO,36,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5292, Lamu RENQING ,CHN,37,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5293, Francesca VASI ,ITA,38,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5294, Akiyo NOGUCHI ,JPN,39,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5295, Maggie HAMMER ,USA,40,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5296, Giorgia TESIO ,ITA,41,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5297, Andrea KÜMIN ,SUI,42,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5298, Sofya YOKOYAMA ,SUI,43,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5299, Jain KIM ,KOR,44,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5300, Urska REPUSIC ,SLO,45,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5301, Ekaterina KIPRIIANOVA ,RUS,46,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5302, Mei KOTAKE ,JPN,47,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5303, Anne-sophie KOLLER ,SUI,48,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5304, Mia KRAMPL ,SLO,49,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5305, Tiffany MELIUS ,AUS,50,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5306, Heloïse DOUMONT ,BEL,51,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5307, Rebecca FRANGOS ,CAN,52,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5308, Celine CUYPERS ,BEL,53,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",speed,Women
5309, Jessica PILZ ,AUT,1,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5310, Janja GARNBRET ,SLO,2,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5311, Jain KIM ,KOR,3,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5312, Ashima SHIRAISHI ,USA,4,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5313, Mei KOTAKE ,JPN,5,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5314, Anak VERHOEVEN ,BEL,6,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5315, Akiyo NOGUCHI ,JPN,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5316, Hannah SCHUBERT ,AUT,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5317, Tjasa KALAN ,SLO,9,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5318, Manon HILY ,FRA,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5319, Vita LUKAN ,SLO,11,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5320, Mina MARKOVIC ,SLO,12,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5321, Anne-sophie KOLLER ,SUI,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5322, Miho NONAKA ,JPN,14,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5323, Salomé ROMAIN ,FRA,14,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5324, Tina Johnsen HAFSAAS ,NOR,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5325, Nina ARTHAUD ,FRA,17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5326, Aya ONOE ,JPN,17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5327, Claire BUHRFEIND ,USA,19,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5328, Katharina POSCH ,AUT,20,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5329, Mia KRAMPL ,SLO,21,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5330, Julia FISER ,AUT,22,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5331, Nolwenn ARC ,FRA,23,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5332, Ekaterina KIPRIIANOVA ,RUS,24,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5333, Iuliia PANTELEEVA ,RUS,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5334, Michelle HULLIGER ,SUI,26,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5335, Nolwen BERTHIER ,FRA,27,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5336, Futaba ITO ,JPN,27,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5337, Nikki VAN BERGEN ,NED,27,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5338, Lana SKUSEK ,SLO,30,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5339, Seuran HAN ,KOR,31,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5340, Julia CHANOURDIE ,FRA,32,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5341, Heloïse DOUMONT ,BEL,32,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5342, Claudia GHISOLFI ,ITA,32,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5343, Camille POUGET ,FRA,35,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5344, Yuki HIROSHIGE ,JPN,36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5345, Lynn VAN DER MEER ,NED,37,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5346, Emily PHILLIPS ,GBR,38,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5347, Christine SCHRANZ ,AUT,39,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5348, Ievgeniia KAZBEKOVA ,UKR,40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5349, Laura ROGORA ,ITA,41,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5350, Hannah SLANEY ,GBR,42,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5351, Petra KLINGLER ,SUI,43,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5352, Eliska ADAMOVSKA ,CZE,44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5353, Asja GOLLO ,ITA,44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5354, Kenza SLAMTI ,FRA,44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5355, Mathilde BECERRA ,FRA,47,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5356, Urska REPUSIC ,SLO,48,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5357, Stasa GEJO ,SRB,49,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5358, Vanda MICHALKOVA ,SVK,50,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5359, Elena KRASOVSKAIA ,RUS,51,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5360, Katherine CHOONG ,SUI,52,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5361, Lamu RENQING ,CHN,53,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5362, Sofya YOKOYAMA ,SUI,54,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5363, Alannah YIP ,CAN,55,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5364, Celine CUYPERS ,BEL,56,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5365, Hung Ying LEE ,TPE,56,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5366, Minseon KIM ,KOR,58,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5367, Magdalena RÖCK ,AUT,59,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5368, Erina MIURA ,JPN,60,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5369, Silvia CASSOL ,ITA,61,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5370, Kajsa ROSEN ,SWE,61,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5371, Chloe CAULIER ,BEL,63,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5372, Giorgia TESIO ,ITA,63,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5373, Maja RUDKA ,POL,65,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5374, Jara SPÄTE ,SUI,65,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5375, Andrea KÜMIN ,SUI,67,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5376, Luiza EMELEVA ,RUS,68,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5377, Rebecca FRANGOS ,CAN,69,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5378, Léna GROSPIRON ,FRA,70,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5379, Evgeniia MALAMID ,RUS,70,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5380, Martina ZANETTI ,ITA,72,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5381, Rhoslyn FRUGTNIET ,GBR,73,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5382, Eliska NOVOTNA ,CZE,74,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5383, Jennifer WOOD ,GBR,75,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5384, Alejandra CONTRERAS ,CHI,76,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5385, Giulia MEDICI ,ITA,77,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5386, Ida KUPS ,POL,78,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5387, Andrea ROJAS ,ECU,79,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5388, Itziar ZABALA ZURINAGA ,ESP,80,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5389, Lia WIECKOWSKI ,CAN,81,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5390, Thais Makino SHIRAIWA ,BRA,82,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5391, Margaryta ZAKHAROVA ,UKR,83,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5392, Natalia KALUCKA ,POL,84,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5393, Margarita AGAMBAYEVA ,KAZ,85,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5394, Tiffany MELIUS ,AUS,86,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5395, Rahil RAMEZANI ,IRI,87,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5396, Aleksandra KALUCKA ,POL,88,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5397, Alexandra ZHIZNEVSKAYA ,KAZ,89,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5398, Patrícia ANTUNES ,BRA,90,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5399, Luana RISCADO ,BRA,90,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5400, Assel MARLENOVA ,KAZ,92,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",lead,Women
5401, Danyil BOLDYREV ,UKR,1,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5402, Dmitrii TIMOFEEV ,RUS,2,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5403, Bassa MAWEM ,FRA,3,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5404, Qixin ZHONG ,CHN,4,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5405, Aleksandr SHILOV ,RUS,5,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5406, Ludovico FOSSALI ,ITA,6,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5407, Gian Luca ZODDA ,ITA,7,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5408, Marcin DZIENSKI ,POL,8,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5409, Reza ALIPOUR SHENAZANDIFARD ,IRI,9,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5410, Jinxin LI ,CHN,10,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5411, Guillaume MORO ,FRA,11,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5412, Amir MAIMURATOV ,KAZ,12,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5413, Stanislav KOKORIN ,RUS,13,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5414, Aleksandr SHIKOV ,RUS,14,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5415, Jan KRIZ ,CZE,15,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5416, Leonardo GONTERO ,ITA,16,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5417, Arsenii BOGOMOLOV ,RUS,17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5418, Alessandro SANTONI ,ITA,17,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5419, John BROSLER ,USA,19,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5420, Pierre REBREYEND ,FRA,20,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5421, Carlos GRANJA ,ECU,21,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5422, Rishat KHAIBULLIN ,KAZ,22,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5423, Artem KHABIBULLIN ,RUS,23,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5424, Lev RUDATSKIY ,RUS,24,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5425, Yaroslav TKACH ,UKR,25,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5426, Mickael MAWEM ,FRA,26,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5427, Matthias ERBER ,AUT,27,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5428, Stanislao ZAMA ,ITA,28,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5429, Jacopo STEFANI ,ITA,29,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5430, Yufei PAN ,CHN,30,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5431, Tomoa NARASAKI ,JPN,31,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5432, Cristian DORIGATTI ,ITA,32,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5433, Lukas KNAPP ,AUT,33,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5434, Manuel CORNU ,FRA,34,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5435, Alimzhan MYRZABEKOV ,KAZ,35,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5436, Yoshiyuki OGATA ,JPN,36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5437, Alessandro CINGARI ,ITA,37,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5438, Nikita DEVYATERIKOV ,KAZ,38,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5439, Josh LEVIN ,USA,38,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5440, Alexey MOLCHANOV ,KAZ,40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5441, Oleksandr PAVLENKO ,UKR,40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5442, Nickolaie RIVADENEIRA  ,ECU,42,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5443, Keita DOHI ,JPN,43,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5444, Kai HARADA ,JPN,44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5445, William BOSI ,GBR,45,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5446, Kai LIGHTNER ,USA,45,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5447, Kokoro FUJII ,JPN,47,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5448, Artyom DEVYATERIKOV ,KAZ,48,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5449, Haibin QU ,CHN,49,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5450, Kostiantyn PAVLENKO ,UKR,50,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5451, Ihor ROBOTA ,UKR,51,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5452, Szymon PECIKIEWICZ ,POL,52,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5453, Hanwool KIM ,KOR,53,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5454, Jakob SCHUBERT ,AUT,53,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5455, Javier CANO BLAZQUEZ ,ESP,55,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5456, Eric LOPEZ MATEOS ,ESP,56,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5457, Rudolph RUANA ,USA,56,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5458, Jernej KRUDER ,SLO,58,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5459, Nicolas COLLIN ,BEL,59,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5460, Galo HERNANDEZ ,ECU,60,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5461, Shuta TANAKA ,JPN,61,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5462, Christoph HANKE ,GER,62,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5463, Yannick FLOHÉ ,GER,63,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5464, Sergio PASTOR MARTÍNEZ ,ESP,64,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5465, Alban LEVIER ,FRA,65,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5466, Maciej DOBRZANSKI ,POL,66,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5467, Griffin BARROS-KING ,USA,67,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5468, Emilio RIOS ,CHI,68,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5469, Jason HOLOWACH ,CAN,69,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5470, Felipe HO FOGANHOLO ,BRA,70,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5471, Jonatan FLOR VAZQUEZ ,ESP,71,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5472, Ihor TIAPKIN ,UKR,72,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5473, Cesar GROSSO ,BRA,73,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5474, Lucas UCHIDA ,CAN,74,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5475, Jerome GONZÁLEZ GUTIÉRREZ ,ESP,75,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5476, Luka POTOCAR ,SLO,76,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5477, Benjamin VARGAS ,CHI,77,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5478, Alexander MEGOS ,GER,78,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
5479, Vladislav SHEVCHENKO ,RUS,79,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",speed,Men
