,Name,Country,Age,Height
1905,Andrew ROBLES,PHI,38, -
1906,Kranz Matthew MORENO,PHI,-, -
1907,Saputro CIPTO,INA,-, -
1908,Derille PAGAYON,PHI,-, -
1909,Yingying MA,CHN,-, -
1910,Jeeyanshi GUPTA,IND,-, -
1911,Veronika PLAXINA,KAZ,-, -
1912,Ainaz MOHAMMADI SARDOO,IRI,18, -
1913,Seyed Ghazal GHIASI,IRI,-, 151
1914,Niramayee Rakesh NEVE,IND,-, -
1915,Miaoxin LU,CHN,-, -
1916,Sriya MISRA,IND,-, -
1917,Siyan LU,CHN,-, -
1918,Jeliam M Tangsoi KHIAM,IND,-, -
1919,Mrunal THAKAR,IND,-, -
1920,Gusman KHAIBULLIN,KAZ,22, -
1921,Hyowoon PARK,KOR,-, 157
1922,Arundeep SINGH,IND,-, -
1923,Haifeng HUANG,CHN,-, -
1924,Alfred Isaiah HERBOLARIO,PHI,-, -
1925,Yu Fei HSU,TPE,18, -
1926,Alex ERNANDES,KGZ,-, -
1927,Yongzhi LING,CHN,-, -
1928,Nicholson TEBO TAI SHAN,SGP,-, -
1929,Nikita GLEBOV,KAZ,-, -
1930,Jit Yi DENZEL CHUA,SGP,18, -
1931,Sachin SAROJ,IND,18, -
1932,Andrei PERJIS,PHI,19, -
1933,Manu JEE,IND,18, -
1934,Kabir Sameer SEHGAL,IND,-, -
1935,Yaoyi YIN,CHN,-, -
1936,Hyeong-Jun KIM,KOR,-, -
1937,Dohyeok KIM,KOR,-, -
1938,Bharath Stephen PEREIRA KAMATH,IND,-, -
1939,Dong-Gun PARK,KOR,-, -
1940,Amir Reza KARAM ZADEH,IRI,21, 168
1941,Ajaydeep SINGH,IND,-, -
1942,Mathisue Jone MARAK,IND,23, -
1943,Tae-Ung MOON,KOR,-, -
1944,Daeseong KIM,KOR,23, 178
1945,Kseniia ZVONAREVA,RUS,21, -
1946,Ekaterina SELIVANOVA,RUS,-, -
1947,Matilde MONTICELLI,ITA,19, -
1948,Laura Nørgaard HANSEN,DEN,19, -
1949,Nikita SHCHERBAKOV,RUS,-, -
1950,Alexander TEPLYKH,RUS,19, -
1951,Lianet CASTILLO,VEN,20, -
1952,Antonia KOCKING,CHI,-, -
1953,Valentina MORELLATO,ARG,-, -
1954,Luciana GALVEZ,CHI,-, -
1955,Guillermina ZAPATA,ARG,-, -
1956,Valentina Oriana BURGOS,ARG,-, -
1957,Gabriela DIAZ,VEN,-, -
1958,Gwyneth WONG,USA,-, -
1959,Martina CASTRO,CHI,19, -
1960,Zoe GARCIA MOLINA,ARG,20, -
1961,Maria TERAN,ECU,19, -
1962,Nicole LOZADA,ECU,18, -
1963,Alisson MUZO,ECU,-, -
1964,Lauren SMITH,USA,23, -
1965,Shae KELLY,USA,-, -
1966,Phoebe TROUP-GALLIGAN,USA,-, -
1967,Abigail HUMBER,USA,19, -
1968,Abigail RUANO,ECU,18, -
1969,Yailenne MURILLO,ECU,19, -
1970,Ella YOLEN,USA,-, -
1971,Samantha SIMBA,ECU,-, -
1972,Kylie SZILAGYI,USA,-, -
1973,Shyanne WILLIAMS,USA,-, -
1974,Ava KOVTUNOVICH,USA,18, -
1975,Dana GARCIA,ECU,18, -
1976,Shaalin SEHRA,USA,-, -
1977,Ellen GERBERICK,USA,-, -
1978,Laurel FALK,USA,-, -
1979,Pedro ODELL,ARG,-, -
1980,Samuel Carlos DA SILVA,BRA,21, -
1981,Tulio OBREGON,ECU,21, -
1982,Lucca MACEDO GAMA DA SILVA,BRA,-, -
1983,Manuel MIRVOIS,ARG,-, -
1984,Mathew PADILLA,ECU,22, -
1985,Mariano MONTIVERO,ARG,-, -
1986,Agustin TORIS,ARG,-, -
1987,Juan Antú ARIAS,ARG,-, -
1988,Bautista GREGORINI,ARG,21, -
1989,Gianstefano DI NINO,VEN,21, -
1990,Jose Pedro TRILLAT,CHI,-, -
1991,Leopoldo PAUKER,ECU,-, -
1992,Mateo MORENO,ECU,21, -
1993,Carlos MOROCHO,ECU,-, -
1994,Isaac LEFF,USA,20, 178
1995,Cedar HOLDEN,USA,-, -
1996,Bryce ROBBINS,USA,-, -
1997,Mishael MORALES,ECU,-, -
1998,Ivan BALOA,VEN,-, -
1999,Brandon Reeve VILLATORO KUPERMAN,GUA,-, -
2000,Alvaro René CHUA LEMUS,GUA,-, -
2001,Simón LIPSHITZ,ARG,-, -
2002,Pol DE DOMENECH,ARG,-, -
2003,Thomas SALAZAR,ECU,-, -
2004,Bernhard SCHOLZ,VEN,-, -
2005,Tomás ODELL,ARG,-, -
2006,Emilio ANDRADE,ECU,-, -
2007,Tomas CHICAIZA DAVILA,ECU,19, 175
2008,João Felipe DAMAZIO RODRIGUES BARBOSA,BRA,19, -
2009,Santino GARCIA VENTUREYRA,ARG,-, -
2010,Cristobal SONGER,CHI,-, -
2011,Sawyer DEPIES,USA,-, -
2012,Ben BLACKMORE,USA,22, -
2013,Felipe ROMERO,ECU,-, -
2014,Ernesto GRANDON,CHI,-, -
2015,Joan DE DOMENECH,ARG,22, -
2016,Matias OCHOA MARCOS,ARG,23, 170
2017,Juan Andres CISNEROS,ECU,-, -
2018,Juan Pablo TRONCOSO,CHI,-, -
2019,Emiliano TORRIJO,CHI,22, -
2020,Erick PINEDA,ECU,-, -
2021,Daniel RAMOS,ECU,-, -
2022,Sidney MA,USA,-, -
2023,Israel YADAICELA,ECU,-, -
2024,Noah BUDNITZ,USA,-, -
2025,James ROBERTS,USA,-, -
2026,Juan CASTRO,ECU,-, -
2027,Matias RUBILAR,CHI,-, -
2028,Owen WHALEY,USA,-, -
2029,David GILBERT,CAN,-, -
2030,Dingyu BI,CHN,-, -
2031,Jingyue FAN,CHN,-, -
2032,Sengly SIN,CAM,-, -
2033,Mi YANG,CHN,22, -
2034,Yang LIU,CHN,-, -
2035,Yazhao XU,CHN,18, -
2036,Radin FOROUGHIAN,IRI,19, -
2037,Yupeng ZHENG,CHN,-, -
2038,Shinwoo PARK,KOR,-, -
2039,Yuping MEI,CHN,18, -
2040,Luobu ZHAXI,CHN,-, -
2041,Valentyna KURSHAKOVA,UKR,-, -
2042,Silvia PARENTE,ITA,-, -
2043,Dilyara RAKHMANKULOVA,RUS,-, -
2044,Tatiana PANOVA,RUS,-, -
2045,Oliviero BELLINZANI,ITA,-, -
2046,Matteo ALBERGHINI,ITA,-, -
2047,Philippe RIBIÈRE,FRA,-, -
2048,Matteo MASENTO,ITA,-, -
2049,Vladzimir VIRT,BLR,-, -
2050,Maurizio MARSIGLI,ITA,-, -
2051,Jose Miguel DEL GADO BARROSO,ESP,-, -
2052,Renzo LANCIANESE,ITA,-, -
2053,Oscar DOMÍNGUEZ NEGREIRA,ESP,-, -
2054,Alessandro CAUSIN,ITA,-, -
2055,Domingo CARRETERO CAMPON,ESP,-, -
2056,Mineo ONO,JPN,-, -
2057,Alexander BIERMANN,GER,-, -
2058,Kenji IWAMOTO,JPN,-, -
2059,Noriaki KOMATSU,JPN,-, -
2060,Masayoshi IDOMOTO,JPN,-, -
2061,Veronika MUKHAMADEEVA,RUS,-, -
2062,Alina TASHANOVA,RUS,-, -
2063,Reanne RACKTOO,GBR,-, -
2064,Samantha BATE-JOHNSON,GBR,-, -
2065,Frances BROWN,GBR,-, -
2066,Silvia GIACOBBO DAL PRÀ,ITA,-, -
2067,Pascale BERCOVITCH,ISR,-, -
2068,Craig DEMARTINO,USA,-, -
2069,Sabar SABAR,INA,-, -
2070,Yves LE BISSONNAIS,FRA,-, -
2071,Jaseh MUNELO,VEN,-, -
2072,Boyu XIA,CHN,-, -
2073,Noel COLIN,FRA,-, -
2074,Eyal HAREL,ISR,-, -
2075,Jean CHEMINADE,FRA,-, -
2076,Shahaf SEGAL,ISR,-, -
2077,Danny ELIAS,SWE,-, -
2078,Hugo Luis T VELAZQUEZ,ARG,-, -
2079,Juan LARA,VEN,-, -
2080,Timur SIRATZETDINOV,KAZ,-, -
2081,Sebastian RICHTER,GER,-, -
2082,Manuel CEPERO GUTIÉRREZ,ESP,-, -
2083,Arvin VADOUD,FRA,-, -
2084,Dmitry NEUSTUPKIN,RUS,-, -
2085,Andreas HOLZER,AUT,-, -
2086,Ilia GAVRILOV,RUS,-, -
2087,Thomas PERRY,GBR,-, -
2088,Revaz LIPARTELIANI,GEO,-, -
2089,Duncan BOOTH,GBR,-, -
2090,Luca GALIMBERTI,ITA,-, -
2091,Jon SEDOR,USA,-, -
2092,Maria LIGORIO,ITA,-, -
2093,Daniela BERGMANN,AUT,-, -
2094,Maria JOAS,AUT,-, -
2095,Alessia REFOLO,ITA,-, -
2096,Nick MIDDLETON,GBR,-, -
2097,Adam HOOLAHAN,GBR,-, -
2098,Gwynfor ROBERTS,GBR,-, -
2099,Mohammed NIYAMATHULLA,IND,-, -
2100,Franz Josef SCHULER,AUT,-, -
2101,Elvira QUIROZ,CHI,-, -
2102,Ryan SNYDER,USA,-, -
2103,Christa BRELSFORD,USA,-, -
2104,Lisa AGUILAR,USA,-, -
2105,Amy MAEDA,JPN,-, -
2106,Alex TAYLOR,GBR,-, -
2107,Carlos ROMERO,USA,-, -
2108,Sara KOFLER,AUT,-, -
2109,Julien REY,FRA,-, -
2110,Emily MCDERMOTT,CAN,27, 167
2111,Anna LIPP,GER,34, -
2112,Michelle WARD,USA,-, -
2113,Nadia BREDICE,ITA,36, -
2114,Eddie SPARKS,AUS,54, -
2115,Tânia CHAVES,POR,28, 150
2116,Leanora VOLPE,GBR,31, 163
2117,Diane DRAYTON,NZL,-, -
2118,Eva MOL,NED,39, 173
2119,Allison WHITE,USA,54, -
2120,Melissa RUIZ,USA,29, 154
2121,Marta PECHE SALINERO,ESP,47, 157
2122,Lauren PINE,USA,57, -
2123,Manasi DESHPANDE,USA,38, -
2124,Martha EVANS,GBR,24, 158
2125,Anita CONSTANTINESCU,ROU,54, -
2126,Agnes LOPEZ,GER,54, 166
2127,Daniel NYGREN,SWE,42, -
2128,Brian ZARZUELA,USA,27, -
2129,Matthew LYNCH,USA,35, -
2130,Matthew REILLY,USA,-, -
2131,James RUDGE,GBR,31, -
2132,Kazuhiko ONUMA,JPN,37, -
2133,Mark ALTMANN,AUS,40, -
2134,Eloi VILA CULLERÉS,ESP,35, 190
2135,Alexandru BENCHEA,ROU,25, 173
2136,Justen PROCTOR,USA,41, -
2137,Christoph POHLMANN,GER,45, -
2138,Lux LOSEY SAIL,GBR,21, -
2139,Iulian-Cezar Constantin CIUCA,ROU,-, -
2140,Hayato HOSHINO,JPN,-, -
2141,Tanner CISLAW,USA,25, -
2142,Yoshihiko HIRANO,JPN,-, -
2143,Giuseppe LOMAGISTRO,ITA,35, -
2144,Corey RAMOS,USA,-, -
2145,Shuhei YUKI,JPN,37, -
2146,Kyle LONG,USA,36, -
2147,Sogen KANO,JPN,-, -
2148,Montoo BARUAH,USA,-, -
2149,Sunny YANG,USA,54, -
2150,Tim SCHAFFRINNA,GER,28, 175
2151,Kai JOHNSON,GBR,21, -
2152,Leorenz CAPILI,USA,-, -
2153,Russell HARRISON,AUS,53, 178
2154,Kenneth ELLACOTT,GBR,32, -
2155,Federico DI FELICE,ITA,35, 173
2156,Cesare CUNICO,ITA,34, -
2157,Tadashi TAKANO,JPN,40, 163
2158,Mehdi PAHNAVAR,GER,43, 183
2159,Andrej HARŠÁNY,SVK,39, -
2160,Michael SPIEZER,ISR,39, -
2161,Luke SMITH,GBR,35, 182
2162,Marc PUIG MUÑOZ,ESP,51, -
2163,Sergio ASENSIO RUÍZ,ESP,43, -
2164,Tjark MAASS,GER,19, -
2165,Hellen Christina DA SILVA,BRA,27, -
2166,Arthur GASPARI,BRA,38, 164
2167,Claudia LOPEZ,AUS,48, -
2168,Nicolas HERNANDEZ,CHI,36, -
2169,Belen MORESCHI,ARG,31, -
2170,Sarah YOUSOUF,AUS,42, -
2171,Rebeca Consuelo AGUILAR CHAW,PER,30, -
2172,Carola CASTRO BARBARAN,PER,34, -
2173,Hannah PONGRATZ,GER,22, -
2174,Joy RUBINGH,NED,21, -
2175,Michaël HENDRIKS,NED,45, -
2176,Jamie BARENDRECHT,NED,39, 189
2177,Lotte DE MAN,NED,40, -
2178,India SOMMER,SUI,17, -
2179,Jil COUTURE,SUI,17, -
2180,Noé LOOSER,SUI,17, -
2181,Gianin REGLI,SUI,17, -
2182,Levin STRAUBHAAR,SUI,17, -
2183,Leon NIEDERBERGER,SUI,17, -
2184,Federico PISANI,VEN,49, -
2185,Nelson PLAZA,VEN,65, -
2186,Kathryn KAMINSKY,AUS,35, -
2187,Charlotte STONE,AUS,26, -
2188,Emil ABRAHAMSSON,SWE,27, -
2189,Hawke EMMA,SWE,48, -
2190,Emma FUTCHER,GBR,21, -
2191,Anya HMAIMOU,GBR,17, -
2192,Jessica CLAXTON-DANIELS,GBR,18, -
2193,Edie CARR,GBR,18, -
2194,Maya PATEL,GBR,19, -
2195,Samuel BUTTERWORTH,GBR,22, -
2196,Pierre SHANKLAND,FRA,20, 177
2197,Dayan AKHTAR,GBR,20, 178
2198,Kai MAIN,GBR,18, -
2199,Yukio MAKITA,GBR,18, -
2200,Rhys CONLON,GBR,17, 170
2201,Oscar PHILLIPS,GBR,18, -
2202,Felix WARREN,GBR,19, -
2203,Jack LINDVALL,SWE,21, -
2204,Anya VAN ESSEN,NED,19, -
2205,Hidde BAKKER,NED,22, -
2206,Noor WITTE,NED,18, -
2207,Linda ASTERLING,SWE,19, -
2208,Gabriel KERN,SWE,18, 180
2209,Ruben BLOM-KARLSSON,SWE,18, -
2210,Livia STÅHL,SWE,19, -
2211,Malakai O'CONNOR,SWE,20, -
2212,Alex ROSENTHAL,SWE,20, -
2213,Albin MEYER,SWE,19, -
2214,Erik STRANDQVIST,SWE,20, -
2215,Leia NORELL,SWE,19, -
2216,Laurence MORGAN,GBR,40, -
2217,Lucy MITCHELL,GBR,25, -
2218,Meja GULLBERG,SWE,18, -
2219,Matthew VARELA-CHRISTIE,GBR,35, -
2220,Lilia SAMSONOVA,UKR,84, -
2221,Iryna BORSHCHAHOVSKA,UKR,47, -
2222,Héctor MARTÍNEZ CERDA,MEX,48, -
2223,Mateusz MIROSLAW,POL,32, -
2224,Elbrich SCHOORSTRA,NED,28, -
2225,Barbara GLAUSER,SUI,39, -
2226,Barbara LISCHKA,GER,50, -
2227,Georg MEYER,AUT,33, -
2228,Reinhold SCHERER,AUT,58, -
2229,Finn ALTEMÖLLER,GER,18, -
2230,Alicia DANIEL,FRA,33, -
2231,Annabelle FOO,GBR,23, -
2232,Joe BLOGGS,GBR,39, -
2233,Bjoern-Inge Myklebust HAAVE,NOR,56, -
2234,Aryna IVANOVA,BLR,22, -
2235,David MACIÀ PAREDES,ESP,57, -
2236,Simon APSNER,LUX,18, -
2237,Emma BIRD,GBR,33, -
2238,Austyn 'oz' FRY,GBR,47, 167
2239,Jon REDSHAW,GBR,46, -
2240,Suzan DUDNIK,GBR,47, -
2241,Jay JACKSON,GBR,38, -
2242,Liam BRIDDON,GBR,33, -
2243,Manuel RODRIGUEZ JAUREGUI,GBR,46, -
2244,Isaac Salvador ESTEVEZ VALLEJO,ESP,32, -
2245,Iván TERRICABRAS EMPERADOR,ESP,31, -
2246,Rochelle ANDREWS,NZL,39, -
2247,Cirrus TAN,NZL,31, -
2248,Kade ALLEN,NZL,20, -
2249,Jake TOWNSHEND,NZL,21, -
2250,Alex KIECHLE-CORNISH,NZL,25, -
2251,Kiri SHIBAHARA,NZL,20, -
2252,Jan SIMUNEK,CZE,21, -
2253,Tomass DILANS,LAT,18, -
2254,Arta MATELSONE,LAT,27, -
2255,Anon MATSUFUJI,JPN,20, 160
2256,Ekaterina DEULINA,RUS,51, -
2257,Vladimir MALAMID,RUS,72, -
2258,Lidiya SMELOVA,RUS,35, -
2259,Anatolii KAZAKOV,RUS,31, -
2260,Andoni ORMAZABAL ARISTEGUI,ESP,45, -
2261,Daniele CRESPI,ITA,59, -
2262,Marrocchi ALESSANDRO,ITA,55, -
2263,Robert APSNER,LUX,64, -
2264,Antoine GIRARD,FRA,24, -
2265,Catherine HONEGGER,RSA,31, -
2266,Tegwen OATES,RSA,20, -
2267,John-David MULLER,RSA,30, -
2268,Joshua BRUYNS,RSA,20, -
2269,Clarissa KA CIN YIU,NZL,32, -
2270,Naima GRINGL,AUT,17, -
2271,Raffael GRUBER,AUT,18, -
2272,Patrick SOMMER,AUT,37, -
2273,Magdalena SCHABUS,AUT,31, -
2274,Nuria CARNICERO CAMPMANY,ESP,32, -
2275,Jun YASUKAWA,JPN,20, 172
2276,Rin NINOMIYA,JPN,22, -
2277,Kanami SUZUKI,JPN,20, -
2278,Angelo BONECHI,ITA,21, -
2279,Petr KLOFAC,CZE,38, -
2280,Arlena SZNAJDER,POL,17, -
2281,Daria MARCINIAK,POL,17, -
2282,Martina DEMMEL,GER,22, 157
2283,Catrin GORZELLIK,GER,24, -
2284,Ina PLASSOUX DJIGA,FRA,25, -
2285,Ludovic LAURENCE,BEL,51, -
2286,Elodie FALLY,BEL,37, -
2287,Nikolay RUSEV,BUL,18, 172
2288,Arina JURCENKO,CZE,17, -
2289,Barbora BERNARDOVA,CZE,18, -
2290,Frantisek DANDA,CZE,17, 152
2291,Stepan BULENA,CZE,18, -
2292,Max DINGER,GER,18, -
2293,Yannick NAGEL,GER,18, 176
2294,Anna Maria APEL,GER,18, 160
2295,Julanda PETER,GER,19, -
2296,Charlotte SCHIEFER,GER,17, -
2297,Annette DREHER,GER,37, -
2298,Darius RAPA,ROU,18, -
2299,Elena Adriana COSTE,ROU,37, -
2300,Siri DE LEUS,BEL,20, -
2301,Julie VERBEELEN,BEL,17, -
2302,Alexandre NOËL,BEL,17, -
2303,Lars VANHOVE,BEL,19, -
2304,Matei MUNTEANU,ROU,22, -
2305,Maya IOO,ROU,18, -
2306,Martina BURŠÍKOVÁ,SVK,17, 169
2307,Iris-Olivia RIZAN,ROU,22, -
2308,Tristan SÝKORA,SVK,18, -
2309,Peter JAKABOVIČ,SVK,18, -
2310,Lujza MICHALKOVÁ,SVK,18, -
2311,Jozef KÉTYI,SVK,38, -
2312,Tamás SCHMIDT,HUN,36, -
2313,Ditte OLÁH,HUN,18, -
2314,Nóra JÁROLI,HUN,17, -
2315,Péter CSORBA,HUN,18, -
2316,Iziar MARTÍNEZ ALMENDROS,ESP,19, -
2317,Andrea RODRÍGUEZ SALAS,ESP,17, -
2318,Lau MACIÀ LLOBET,ESP,18, 168
2319,David LÓPEZ SÁNCHEZ,ESP,19, 172
2320,Andrés RAMOS SOSA,ESP,34, 181
2321,Kinga PALKA,POL,19, -
2322,Barbara BURCZYK,POL,18, -
2323,Danuta SLANEK,POL,18, -
2324,Szymon DABROWSKI,POL,17, -
2325,Tomasz DUDEK,POL,17, -
2326,Robert WYKRET,POL,53, -
2327,Szymon ZALESINSKI,POL,21, -
2328,Marcell TÓTH-MAGÉRIUSZ,HUN,18, -
2329,Lily ABRIAT,FRA,17, 162
2330,Kaïna VIVIAND,FRA,18, -
2331,Matteo SOULE,FRA,17, -
2332,Victor LARZUL,FRA,29, 178
2333,Tania THOMAS,LUX,49, -
2334,Matteo MAROBIN,FRA,19, -
2335,Karla ZRINSKI,CRO,17, -
2336,Luka ZUFIC,CRO,20, -
2337,Adrian GRBAC LACKOVIĆ,CRO,19, -
2338,Iva DOBRAVC,CRO,42, -
2339,Timo UZNIK,AUT,18, -
2340,Ariane FRANKEN,AUT,18, 165
2341,Katra MALI,SLO,22, -
2342,Eva HREN,SLO,18, -
2343,Lina FUNA,SLO,18, -
2344,Gorazd JUREKOVIC,SLO,17, -
2345,Vladimír MIHÁL,SVK,49, -
2346,Renata PAVLASOVA CECILOVA,CZE,49, -
2347,Jakob SCHIEFER,GER,19, -
2348,Jérôme MOREL,FRA,19, -
2349,Milena CIECHANOWSKA,POL,17, -
2350,Oskar SZALECKI,POL,18, -
2351,Błażej KOSMALSKI,POL,19, -
2352,Maria SZWED,POL,19, -
2353,Iryna ZUBKO,UKR,55, -
2354,Daria MEZENTSEVA,RUS,20, 155
2355,Vojtech VRZAL,CZE,20, -
2356,Volker DR. SCHÖFFL,GER,58, -
2357,Nikita LEVYI,UKR,18, -
2358,Illia YEHORKIN,UKR,17, 179
2359,Luis Angel BETANCOURT ESPERANZA,BEL,33, -
2360,Svitlana VOROBIOVA,UKR,22, -
2361,Mykola TKACH,UKR,49, -
2362,Non Non Non VOROBIOVA,UKR,4, -
2363,Alex MACINNES,AUS,34, -
2364,Dane BISHOP,RSA,36, -
2365,Credo KASEMIIRE,UGA,34, -
2366,Simon OFOYURU,UGA,38, -
2367,Holder PLACE,,124, -
2368,Pierre-Henri PAILLASSON,FRA,63, -
2369,Nolan BRULHART,SUI,17, -
2370,Davide TORRONI,SUI,16, -
2371,Romain SABATIER,SUI,18, -
2372,Alma SOURNIA,SUI,17, -
2373,Julia FRUTIGER,SUI,16, -
2374,Ladina HELLER,SUI,19, -
2375,Bruno LEANDER,SWE,17, -
2376,Astrid MUTH,SWE,16, -
2377,Sofia RAMSTEDT,SWE,17, 166
2378,Nathalie VENDSALU,SWE,17, 163
2379,Simon BORGH,SWE,17, -
2380,Lujza TÖRÖK,SWE,17, 149
2381,Briq MIDDELBURG,NED,17, -
2382,Bibi HAMERS,NED,16, -
2383,Erica RICCI,,37, -
2384,Elise Frantzen OLSEN,NOR,19, 174
2385,Daniel MIDTTUN,NOR,18, -
2386,Lea AARØ-STILLESBY,NOR,17, -
2387,Hanne Sofie Sletten BJØRN-LIAN,NOR,18, -
2388,Iselin ØSTERÅS,NOR,18, -
2389,Alfred KIRKEBØ,NOR,17, -
2390,Sverre BLIXT,NOR,17, -
2391,Lars Martin LEINEBØ,NOR,16, -
2392,Kjersti GAUSVIK,NOR,41, -
2393,Pjahns ROMANS,LAT,32, -
2394,Camilla Sørbotten MARCUSSEN,NOR,18, -
2395,Per RAVLO-CASPERSEN,NOR,19, -
2396,Aurora Straume KARLSEN,NOR,18, -
2397,Truls Jønnum MIKAELSEN,NOR,22, -
2398,Chris HAMPER,NOR,67, 169
2399,Dina EIVIK,NOR,21, -
2400,Eirik Østreng GUDBRANDSEN,NOR,26, -
2401,Iben Kongsvik PAULSEN,NOR,21, 161
2402,Isak RIPMAN,NOR,30, -
2403,Sebastian MENZE,NOR,34, -
2404,Anders KINDLIHAGEN,NOR,56, -
2405,Omer POLGER,ISR,21, -
2406,Georgi PENEV,BUL,40, -
2407,Selma ELHADJ MIMOUNE,FRA,20, 166
2408,Kito MARTINI,FRA,17, -
2409,Simon CIBULKA,CZE,18, -
2410,Davide MANZONI,ITA,53, -
2411,Tito POZZOLI,ITA,56, -
2412,Rosen RUEV,BUL,25, -
2413,Ingo FILZWIESER,GER,41, -
2414,Emil YRJÄLÄ,FIN,20, -
2415,Axel LINDFORS,FIN,32, -
2416,Tuukka SIMONEN,FIN,21, -
2417,Saana PIHLATIE,FIN,22, -
2418,Enni BERTLING,FIN,45, -
2419,Neil MAWSON,GBR,41, -
2420,Mario PERSING,GER,34, 177
2421,Corinna WIMMER,GER,29, 165
2422,Marco REINHARDT,GER,49, -
2423,Vanessa WEBER,GER,43, 158
2424,Sebastian HORN,GER,23, -
2425,Jan-Niklas STIELER,GER,30, -
2426,Nicole DIEHL,GER,34, 169
2427,Pia ČULJAK DELETE,CRO,21, 171
2428,Vana PICCINI DELETE,CRO,22, -
2429,Tomislav ŠPROH,CRO,30, -
2430,Miku ISHII,JPN,23, 164
2431,Pavel BLAZEK,CZE,49, -
2432,Meije LERONDEL,FRA,17, 159
2433,Lana BONNAL,FRA,17, -
2434,Romane XERCAVINS,FRA,18, -
2435,Pierre MARZULLO,FRA,16, 168
2436,Max BERTONE,FRA,17, -
2437,Lubin LEROY,FRA,18, -
2438,Rene SEPULVEDA,PUR,50, -
2439,Lindsay SEPULVEDA,PUR,48, -
2440,Elizabeth SEPULVEDA,PUR,21, -
2441,Bryant HUFFMAN,PUR,39, -
2442,Alejo BERNABÉ FERNÁNDEZ,ESP,18, -
2443,Eva PREZELJ,SLO,42, -
2444,Manca SMREKAR,SLO,31, -
2445,Vid VACOVNIK,SLO,24, -
2446,Alexandru-Florian ZAHARIA,ROU,16, -
2447,Mihai-Ioan BULACU,ROU,18, -
2448,Ori ZAMIR,ISR,49, -
2449,María LABORDA SAGASTE,ESP,19, -
2450,Unax UTERGA FLAMARIQUE,ESP,21, -
2451,Marie BIGOT,FRA,18, -
2452,Thomas LEMAGNER,FRA,18, -
2453,Jepper Hjermind LUND,DEN,21, -
2454,Bucneru MARIAN,ROU,39, -
2455,Sina WILLY,AUT,17, 161
2456,Ilja AUERSPERG,AUT,17, -
2457,Lea SLOBODOVÁ,SVK,16, -
2458,Filip MATEJIČKA,SVK,16, -
2459,Filip BUČEK,SVK,16, -
2460,Kristína NĚMÁ,SVK,28, -
2461,Andrej SÝKORA,SVK,44, -
2462,Michal MATEJIČKA,SVK,49, -
2463,Anja SANTINI MIKULIĆ,CRO,19, -
2464,Jakub FÁBRIC,SVK,20, 185
2465,Arthur LE BRIS,FRA,22, 180
2466,Roderick VENTURA,FRA,18, 180
2467,Sacha LEHMANN,FRA,21, -
2468,Imane HANI,FRA,54, -
2469,Boyan KIROV,BUL,17, -
2470,Nikolay ANGELOV,BUL,17, 175
2471,Christiane LUTTIKHUIZEN,NED,29, 174
2472,Ludovico BORGHI,ITA,18, -
2473,Giovanni CASAVECCHI,ITA,17, -
2474,Elsa GIUPPONI,ITA,17, -
2475,Leonie HOFER,ITA,18, -
2476,Maximilian HOFER,ITA,18, -
2477,Vanessa KOFLER,ITA,18, -
2478,Francesco MARCHIONNI,ITA,16, -
2479,Francesca MATUELLA,ITA,18, -
2480,Matilda Liù MOAR,ITA,17, -
2481,Savina NICELLI,ITA,19, -
2482,Michele REUSA,ITA,17, 174
2483,Erik SETTIMO,ITA,17, -
2484,Alice STROCCHI,ITA,17, 153
2485,Riccardo VICENTINI,ITA,16, -
2486,Juri VILLA,ITA,18, -
2487,Yulduz MAKHMUDOVA,UZB,21, 165
2488,Asel TURDIMURATOVA,UZB,19, 167
2489,Marcin KARNICKI,POL,30, -
2490,Firdavs KHUDOYATOV,UZB,20, 165
2491,Cristina CASCONE,ITA,51, -
2492,Dmitriy PITIRIMOV,UZB,69, 170
2493,Kylie CULLEN,USA,19, 165
2494,Katsiaryna HRYSHCHANKOVA,BLR,17, -
2495,Pavel ASTAPCHYK,BLR,17, -
2496,Maksim HAMAN,BLR,17, -
2497,Katsiaryna HANCHAREVICH,BLR,17, -
2498,Hanna HINAK,BLR,45, -
2499,Anna-Lena WOLF,GER,20, -
2500,Anna-Lena WOLF,GER,19, -
2501,Johann SÖHNGEN,GER,18, -
2502,Artur KHAIETSKYI,UKR,17, -
2503,Nikita IVANOV,RUS,20, -
2504,Iuliia NIKITINA,RUS,18, 164
2505,Anastasiya ZAYKOVA,RUS,18, -
2506,Ekaterina KRAMOROVA,RUS,17, -
2507,Alexander EFREMOV,RUS,18, -
2508,Evgenii ZHILOV,RUS,17, -
2509,Aleksandr VINOGRADOV,RUS,17, -
2510,Maria TONKOGLAS,RUS,19, -
2511,Nikita SMIRNOV,RUS,19, -
2512,Veronika BUMINA,RUS,18, -
2513,Varvara KOVALEVA,RUS,17, -
2514,Maksim MILLER,RUS,19, -
2515,Darya AKULOVA,RUS,17, -
2516,Evelina ZHURINA,RUS,17, -
2517,Aleksandra BAZHENOVA,RUS,16, -
2518,Anastasiia KOBETS,UKR,17, 156
2519,Kseniia ZAKHAROVA,UKR,17, 162
2520,Anna MIHALCIKOVA,CZE,18, -
2521,Lukas MOKROLUSKY,CZE,16, -
2522,Stanislav JUNASTIK,CZE,17, -
2523,Jaroslav SIKULA,CZE,17, -
2524,Eliska SUCHA,CZE,19, -
