,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
315, Iwona GRONKIEWICZ-MARCISZ ,POL,18,UIAA Worldcup - Innsbruck 1991,lead,Women
316, Dagmar PFAFFENBICHLER ,AUT,18,UIAA Worldcup - Innsbruck 1991,lead,Women
317, Daniela LUZZINI ,ITA,21,UIAA Worldcup - Innsbruck 1991,lead,Women
318, Marie-annick PIAT ,FRA,22,UIAA Worldcup - Innsbruck 1991,lead,Women
319, Raffaella VALSECCHI ,ITA,23,UIAA Worldcup - Innsbruck 1991,lead,Women
320, Nancy FEAGIN ,USA,24,UIAA Worldcup - Innsbruck 1991,lead,Women
321, Gunda FRÜHWALD ,GER,24,UIAA Worldcup - Innsbruck 1991,lead,Women
322, Flura JIRNOVA ,RUS,26,UIAA Worldcup - Innsbruck 1991,lead,Women
323, Irmgard BRAUN ,GER,27,UIAA Worldcup - Innsbruck 1991,lead,Women
324, Susan PRICE ,USA,27,UIAA Worldcup - Innsbruck 1991,lead,Women
325, Ivana CADOVA ,CZE,29,UIAA Worldcup - Innsbruck 1991,lead,Women
326, Yulia INOZEMTSEVA ,RUS,29,UIAA Worldcup - Innsbruck 1991,lead,Women
327, Karin KAVOUSSI ,AUT,29,UIAA Worldcup - Innsbruck 1991,lead,Women
328, Metka LUKANCIC ,SLO,29,UIAA Worldcup - Innsbruck 1991,lead,Women
329, Pascale NOEL ,LUX,29,UIAA Worldcup - Innsbruck 1991,lead,Women
330, Miranda ORTAR ,SLO,29,UIAA Worldcup - Innsbruck 1991,lead,Women
331, Margarita SAULIMOVSKAIA ,RUS,29,UIAA Worldcup - Innsbruck 1991,lead,Women
332, Tamara SCHLEMMER ,GER,29,UIAA Worldcup - Innsbruck 1991,lead,Women
333, Marietta UHDEN ,GER,29,UIAA Worldcup - Innsbruck 1991,lead,Women
334, Daniela VANHAROVA ,CZE,29,UIAA Worldcup - Innsbruck 1991,lead,Women
335, Mihaela CRACIUN-PANTIS ,ROU,39,UIAA Worldcup - Innsbruck 1991,lead,Women
336, Jill GARDINER ,GBR,39,UIAA Worldcup - Innsbruck 1991,lead,Women
337, Martina POLACKOVA ,SVK,41,UIAA Worldcup - Innsbruck 1991,lead,Women
338, Marianne BERGER ,FRA,42,UIAA Worldcup - Innsbruck 1991,lead,Women
339, Barbara STRANSKA ,CZE,43,UIAA Worldcup - Innsbruck 1991,lead,Women
340, Irina KODINA ,RUS,44,UIAA Worldcup - Innsbruck 1991,lead,Women
341, Elena VIZITIU ,ROU,45,UIAA Worldcup - Innsbruck 1991,lead,Women
342, Amy IRVINE ,USA,46,UIAA Worldcup - Innsbruck 1991,lead,Women
343, Sandra MIHALCEA ,ROU,46,UIAA Worldcup - Innsbruck 1991,lead,Women
344, Anna VOUTCHKOVA ,BUL,48,UIAA Worldcup - Innsbruck 1991,lead,Women
345, Delyth GOODEY ,GBR,49,UIAA Worldcup - Innsbruck 1991,lead,Women
346, François LEGRAND ,FRA,1,UIAA World Championship - Frankfurt 1991,lead,Men
347, Yuji HIRAYAMA ,JPN,2,UIAA World Championship - Frankfurt 1991,lead,Men
348, Guido KÖSTERMEYER ,GER,3,UIAA World Championship - Frankfurt 1991,lead,Men
349, Pavel SAMOILINE ,RUS,4,UIAA World Championship - Frankfurt 1991,lead,Men
350, Evgeny OVCHINNIKOV ,RUS,5,UIAA World Championship - Frankfurt 1991,lead,Men
351, Didier RABOUTOU ,FRA,6,UIAA World Championship - Frankfurt 1991,lead,Men
352, Vladimir JOURKIN ,RUS,7,UIAA World Championship - Frankfurt 1991,lead,Men
353, Bernabe FERNANDEZ ,ESP,8,UIAA World Championship - Frankfurt 1991,lead,Men
354, Christoph FINKEL ,GER,9,UIAA World Championship - Frankfurt 1991,lead,Men
355, François LOMBARD ,FRA,10,UIAA World Championship - Frankfurt 1991,lead,Men
356, Salavat RAKHMETOV ,RUS,11,UIAA World Championship - Frankfurt 1991,lead,Men
357, Jim KARN ,USA,12,UIAA World Championship - Frankfurt 1991,lead,Men
358, Stefan FÜRST ,AUT,13,UIAA World Championship - Frankfurt 1991,lead,Men
359, Jean Paul FINNE ,BEL,14,UIAA World Championship - Frankfurt 1991,lead,Men
360, Frédéric NICOLE ,SUI,15,UIAA World Championship - Frankfurt 1991,lead,Men
361, Carlos BRASCO ,ESP,16,UIAA World Championship - Frankfurt 1991,lead,Men
362, Dale GODDARD ,USA,17,UIAA World Championship - Frankfurt 1991,lead,Men
363, Yoshihiko TERASHIMA ,JPN,18,UIAA World Championship - Frankfurt 1991,lead,Men
364, Juri LISSOVOI ,RUS,19,UIAA World Championship - Frankfurt 1991,lead,Men
365, Marek HAVLIK ,CZE,20,UIAA World Championship - Frankfurt 1991,lead,Men
366, Andrzej MARCISZ ,POL,21,UIAA World Championship - Frankfurt 1991,lead,Men
367, Serge BLEIN ,FRA,22,UIAA World Championship - Frankfurt 1991,lead,Men
368, Scott FRANKLIN ,USA,23,UIAA World Championship - Frankfurt 1991,lead,Men
369, Stefano ALIPPI ,ITA,24,UIAA World Championship - Frankfurt 1991,lead,Men
370, Elie CHEVIEUX ,SUI,25,UIAA World Championship - Frankfurt 1991,lead,Men
371, Stefan GLOWACZ ,GER,25,UIAA World Championship - Frankfurt 1991,lead,Men
372, Luca GIUPPONI ,ITA,27,UIAA World Championship - Frankfurt 1991,lead,Men
373, Luca ZARDINI ,ITA,28,UIAA World Championship - Frankfurt 1991,lead,Men
374, Thomas FICKERT ,GER,29,UIAA World Championship - Frankfurt 1991,lead,Men
375, Hannes RIESER ,AUT,30,UIAA World Championship - Frankfurt 1991,lead,Men
376, Vili GUCEK ,SLO,31,UIAA World Championship - Frankfurt 1991,lead,Men
377, Tadej SLABE ,SLO,31,UIAA World Championship - Frankfurt 1991,lead,Men
378, Severino SCASSA ,ITA,33,UIAA World Championship - Frankfurt 1991,lead,Men
379, Christoph BUCHER ,GER,34,UIAA World Championship - Frankfurt 1991,lead,Men
380, Josef SCHWAIGER ,AUT,35,UIAA World Championship - Frankfurt 1991,lead,Men
381, Jean-baptiste TRIBOUT ,FRA,35,UIAA World Championship - Frankfurt 1991,lead,Men
382, Jacky GODOFFE ,FRA,37,UIAA World Championship - Frankfurt 1991,lead,Men
383, Kairat RAKHMETOV ,KAZ,37,UIAA World Championship - Frankfurt 1991,lead,Men
384, Doug ENGLEKIRK ,USA,39,UIAA World Championship - Frankfurt 1991,lead,Men
385, Marcel TOMAN ,CZE,39,UIAA World Championship - Frankfurt 1991,lead,Men
386, Arnould T'KINT ,BEL,41,UIAA World Championship - Frankfurt 1991,lead,Men
387, Geoff WEIGAND ,AUS,42,UIAA World Championship - Frankfurt 1991,lead,Men
388, Erik JACOBS ,NED,43,UIAA World Championship - Frankfurt 1991,lead,Men
389, Glenn SUTCLIFFE ,GBR,44,UIAA World Championship - Frankfurt 1991,lead,Men
390, Klaus BÜCHELE ,GER,45,UIAA World Championship - Frankfurt 1991,lead,Men
391, Matej MEJOVSEK ,SLO,46,UIAA World Championship - Frankfurt 1991,lead,Men
392, Rae-kyung PARK ,KOR,47,UIAA World Championship - Frankfurt 1991,lead,Men
393, Michael FADINGER ,AUT,48,UIAA World Championship - Frankfurt 1991,lead,Men
394, Andrea GALLO ,ITA,49,UIAA World Championship - Frankfurt 1991,lead,Men
395, Kevin WILSON ,CAN,50,UIAA World Championship - Frankfurt 1991,lead,Men
396, Philippe STEULET ,SUI,51,UIAA World Championship - Frankfurt 1991,lead,Men
397, Tomasz SAMITOWSKI ,POL,52,UIAA World Championship - Frankfurt 1991,lead,Men
398, Jindrich HUDECEK ,CZE,53,UIAA World Championship - Frankfurt 1991,lead,Men
399, Marko LUKIC ,SLO,53,UIAA World Championship - Frankfurt 1991,lead,Men
400, Heinz GUT ,SUI,55,UIAA World Championship - Frankfurt 1991,lead,Men
401, Michael MATLSCHWAIGER ,AUT,55,UIAA World Championship - Frankfurt 1991,lead,Men
402, Tony RYAN ,GBR,55,UIAA World Championship - Frankfurt 1991,lead,Men
403, Mark DELAFIELD ,GBR,58,UIAA World Championship - Frankfurt 1991,lead,Men
404, Anton PACEK ,SVK,58,UIAA World Championship - Frankfurt 1991,lead,Men
405, Hira VERICK ,AUS,58,UIAA World Championship - Frankfurt 1991,lead,Men
406, Hans FLORINE ,USA,61,UIAA World Championship - Frankfurt 1991,lead,Men
407, Kelly WILSON ,CAN,62,UIAA World Championship - Frankfurt 1991,lead,Men
408, Werner HOFMANS ,BEL,63,UIAA World Championship - Frankfurt 1991,lead,Men
409, Vasil KIROV ,BUL,63,UIAA World Championship - Frankfurt 1991,lead,Men
410, Petrov PLAMEN ,BUL,63,UIAA World Championship - Frankfurt 1991,lead,Men
411, Mark BAKER ,AUS,66,UIAA World Championship - Frankfurt 1991,lead,Men
412, Seung-kwon CHUNG ,KOR,66,UIAA World Championship - Frankfurt 1991,lead,Men
413, Thomasz REGWELSKI ,POL,66,UIAA World Championship - Frankfurt 1991,lead,Men
414, Leszek MILCZAREK ,POL,69,UIAA World Championship - Frankfurt 1991,lead,Men
415, Susi GOOD ,SUI,1,UIAA World Championship - Frankfurt 1991,lead,Women
416, Isabelle PATISSIER ,FRA,2,UIAA World Championship - Frankfurt 1991,lead,Women
417, Robyn ERBESFIELD ,USA,3,UIAA World Championship - Frankfurt 1991,lead,Women
418, Nanette RAYBAUD ,FRA,4,UIAA World Championship - Frankfurt 1991,lead,Women
419, Lynn HILL ,USA,5,UIAA World Championship - Frankfurt 1991,lead,Women
420, Natalie RICHER ,FRA,6,UIAA World Championship - Frankfurt 1991,lead,Women
421, Venera CHERESHNEVA ,RUS,7,UIAA World Championship - Frankfurt 1991,lead,Women
422, Isabelle DORSIMOND ,BEL,8,UIAA World Championship - Frankfurt 1991,lead,Women
423, Luisa IOVANE ,ITA,9,UIAA World Championship - Frankfurt 1991,lead,Women
424, Barbara HIRSCHBICHLER ,GER,10,UIAA World Championship - Frankfurt 1991,lead,Women
425, Agnès BRARD ,FRA,11,UIAA World Championship - Frankfurt 1991,lead,Women
426, Felicity BUTLER ,GBR,12,UIAA World Championship - Frankfurt 1991,lead,Women
427, Iwona GRONKIEWICZ-MARCISZ ,POL,13,UIAA World Championship - Frankfurt 1991,lead,Women
428, Nadejda VERCHININA ,RUS,14,UIAA World Championship - Frankfurt 1991,lead,Women
429, Margarita SAULIMOVSKAIA ,RUS,15,UIAA World Championship - Frankfurt 1991,lead,Women
430, Flura JIRNOVA ,RUS,16,UIAA World Championship - Frankfurt 1991,lead,Women
431, Gunda FRÜHWALD ,GER,17,UIAA World Championship - Frankfurt 1991,lead,Women
432, Andrea EISENHUT ,GER,18,UIAA World Championship - Frankfurt 1991,lead,Women
433, Paola PONS ,ITA,19,UIAA World Championship - Frankfurt 1991,lead,Women
434, Catherine BARDON ,FRA,20,UIAA World Championship - Frankfurt 1991,lead,Women
435, Marietta UHDEN ,GER,21,UIAA World Championship - Frankfurt 1991,lead,Women
436, Bobbie BENSMAN ,USA,22,UIAA World Championship - Frankfurt 1991,lead,Women
437, Ineke DIJKSTRA ,NED,23,UIAA World Championship - Frankfurt 1991,lead,Women
438, Metka LUKANCIC ,SLO,24,UIAA World Championship - Frankfurt 1991,lead,Women
439, Delyth GOODEY ,GBR,25,UIAA World Championship - Frankfurt 1991,lead,Women
440, Karin KAVOUSSI ,AUT,25,UIAA World Championship - Frankfurt 1991,lead,Women
441, Martina POLACKOVA ,SVK,25,UIAA World Championship - Frankfurt 1991,lead,Women
442, Simona SKARJA ,SLO,25,UIAA World Championship - Frankfurt 1991,lead,Women
443, Nancy FEAGIN ,USA,29,UIAA World Championship - Frankfurt 1991,lead,Women
444, Pascale NOEL ,LUX,29,UIAA World Championship - Frankfurt 1991,lead,Women
445, Miranda ORTAR ,SLO,29,UIAA World Championship - Frankfurt 1991,lead,Women
446, Barbara STRANSKA ,CZE,29,UIAA World Championship - Frankfurt 1991,lead,Women
447, Mirjam VERBEEK ,NED,29,UIAA World Championship - Frankfurt 1991,lead,Women
448, Hans FLORINE ,USA,1,UIAA World Championship - Frankfurt 1991,speed,Men
449, Jacky GODOFFE ,FRA,2,UIAA World Championship - Frankfurt 1991,speed,Men
450, Kairat RAKHMETOV ,KAZ,3,UIAA World Championship - Frankfurt 1991,speed,Men
451, Andrzej MARCISZ ,POL,4,UIAA World Championship - Frankfurt 1991,speed,Men
452, Raikhan GALIAKBAROV ,RUS,5,UIAA World Championship - Frankfurt 1991,speed,Men
453, Glenn SUTCLIFFE ,GBR,5,UIAA World Championship - Frankfurt 1991,speed,Men
454, Mark BAKER ,AUS,7,UIAA World Championship - Frankfurt 1991,speed,Men
455, Gregor JAEGER ,GER,7,UIAA World Championship - Frankfurt 1991,speed,Men
456, Seung-kwon CHUNG ,KOR,9,UIAA World Championship - Frankfurt 1991,speed,Men
457, Stephan HILGERS ,GER,9,UIAA World Championship - Frankfurt 1991,speed,Men
458, Johannes NATHAN ,GER,9,UIAA World Championship - Frankfurt 1991,speed,Men
459, Petrov PLAMEN ,BUL,9,UIAA World Championship - Frankfurt 1991,speed,Men
460, Salavat RAKHMETOV ,RUS,9,UIAA World Championship - Frankfurt 1991,speed,Men
461, Arnould T'KINT ,BEL,9,UIAA World Championship - Frankfurt 1991,speed,Men
462, Oleg TCHERECHNEV ,RUS,9,UIAA World Championship - Frankfurt 1991,speed,Men
463, Hira VERICK ,AUS,16,UIAA World Championship - Frankfurt 1991,speed,Men
464, Carlos BRASCO ,ESP,17,UIAA World Championship - Frankfurt 1991,speed,Men
465, Rae-kyung PARK ,KOR,18,UIAA World Championship - Frankfurt 1991,speed,Men
466, Werner HOFMANS ,BEL,19,UIAA World Championship - Frankfurt 1991,speed,Men
467, Vasil KIROV ,BUL,20,UIAA World Championship - Frankfurt 1991,speed,Men
468, Ian POWELL ,USA,20,UIAA World Championship - Frankfurt 1991,speed,Men
469, Isabelle DORSIMOND ,BEL,1,UIAA World Championship - Frankfurt 1991,speed,Women
470, Agnès BRARD ,FRA,2,UIAA World Championship - Frankfurt 1991,speed,Women
471, Venera CHERESHNEVA ,RUS,3,UIAA World Championship - Frankfurt 1991,speed,Women
472, Yulia INOZEMTSEVA ,RUS,4,UIAA World Championship - Frankfurt 1991,speed,Women
473, Ineke DIJKSTRA ,NED,5,UIAA World Championship - Frankfurt 1991,speed,Women
474, Andrea EISENHUT ,GER,5,UIAA World Championship - Frankfurt 1991,speed,Women
475, Irina KODINA ,RUS,5,UIAA World Championship - Frankfurt 1991,speed,Women
476, Iwona GRONKIEWICZ-MARCISZ ,POL,8,UIAA World Championship - Frankfurt 1991,speed,Women
477, Felicity BUTLER ,GBR,9,UIAA World Championship - Frankfurt 1991,speed,Women
478, Nancy FEAGIN ,USA,10,UIAA World Championship - Frankfurt 1991,speed,Women
479, Yuji HIRAYAMA ,JPN,1,UIAA Worldcup - Tokio 1991,lead,Men
480, François LOMBARD ,FRA,2,UIAA Worldcup - Tokio 1991,lead,Men
481, Jean-baptiste TRIBOUT ,FRA,3,UIAA Worldcup - Tokio 1991,lead,Men
482, Frédéric NICOLE ,SUI,4,UIAA Worldcup - Tokio 1991,lead,Men
483, Patxi AROCENA ,ESP,5,UIAA Worldcup - Tokio 1991,lead,Men
484, Jean Paul FINNE ,BEL,6,UIAA Worldcup - Tokio 1991,lead,Men
485, Klaus BÜCHELE ,GER,7,UIAA Worldcup - Tokio 1991,lead,Men
486, Didier RABOUTOU ,FRA,8,UIAA Worldcup - Tokio 1991,lead,Men
487, Tony RYAN ,GBR,9,UIAA Worldcup - Tokio 1991,lead,Men
488, Jacky GODOFFE ,FRA,10,UIAA Worldcup - Tokio 1991,lead,Men
489, Jindrich HUDECEK ,CZE,11,UIAA Worldcup - Tokio 1991,lead,Men
490, Christoph FINKEL ,GER,12,UIAA Worldcup - Tokio 1991,lead,Men
491, Txema GOMEZ ,ESP,13,UIAA Worldcup - Tokio 1991,lead,Men
492, Thomas FICKERT ,GER,14,UIAA Worldcup - Tokio 1991,lead,Men
493, Stefan FÜRST ,AUT,15,UIAA Worldcup - Tokio 1991,lead,Men
494, Motomu TSUGE ,JPN,16,UIAA Worldcup - Tokio 1991,lead,Men
495, Andrea GALLO ,ITA,17,UIAA Worldcup - Tokio 1991,lead,Men
496, Kusano TOSIMICHI ,JPN,18,UIAA Worldcup - Tokio 1991,lead,Men
497, Sugino TAMOTU ,JPN,19,UIAA Worldcup - Tokio 1991,lead,Men
498, Glenn SUTCLIFFE ,GBR,20,UIAA Worldcup - Tokio 1991,lead,Men
499, Stéphane POUSSARDIN ,FRA,21,UIAA Worldcup - Tokio 1991,lead,Men
500, Keiichi USHIZAWA ,JPN,22,UIAA Worldcup - Tokio 1991,lead,Men
501, Elie CHEVIEUX ,SUI,23,UIAA Worldcup - Tokio 1991,lead,Men
502, Mark DELAFIELD ,GBR,24,UIAA Worldcup - Tokio 1991,lead,Men
503, Jae Kyung YOU ,KOR,24,UIAA Worldcup - Tokio 1991,lead,Men
504, Will GADD ,CAN,26,UIAA Worldcup - Tokio 1991,lead,Men
505, Yutaka SATO ,JPN,26,UIAA Worldcup - Tokio 1991,lead,Men
506, Frédéric COROLLER ,FRA,28,UIAA Worldcup - Tokio 1991,lead,Men
507, Jung-jun SON ,KOR,28,UIAA Worldcup - Tokio 1991,lead,Men
508, Saleb KAZUYOSHI ,JPN,30,UIAA Worldcup - Tokio 1991,lead,Men
509, Tetsuyuki TANSOU ,JPN,30,UIAA Worldcup - Tokio 1991,lead,Men
510, Robert CORTIJO ,FRA,32,UIAA Worldcup - Tokio 1991,lead,Men
511, Michael FADINGER ,AUT,32,UIAA Worldcup - Tokio 1991,lead,Men
512, Colin LANTZ ,USA,34,UIAA Worldcup - Tokio 1991,lead,Men
513, Shibata TOMOHIRO ,JPN,34,UIAA Worldcup - Tokio 1991,lead,Men
514, Ivan VIGIL ,MEX,34,UIAA Worldcup - Tokio 1991,lead,Men
515, Satoru KAMAMURA ,JPN,37,UIAA Worldcup - Tokio 1991,lead,Men
516, Luca ZARDINI ,ITA,37,UIAA Worldcup - Tokio 1991,lead,Men
517, Hujine KAI ,JPN,39,UIAA Worldcup - Tokio 1991,lead,Men
518, Jae-yong LEE ,KOR,40,UIAA Worldcup - Tokio 1991,lead,Men
519, Sadao SHIMADA ,JPN,40,UIAA Worldcup - Tokio 1991,lead,Men
520, Chi-wai LOK ,HKG,42,UIAA Worldcup - Tokio 1991,lead,Men
521, Ernesto TERRONES ,MEX,43,UIAA Worldcup - Tokio 1991,lead,Men
522, Tomoki USAMI ,JPN,44,UIAA Worldcup - Tokio 1991,lead,Men
523, Mark BAKER ,AUS,45,UIAA Worldcup - Tokio 1991,lead,Men
524, Simon PARBOOSINGH ,CAN,45,UIAA Worldcup - Tokio 1991,lead,Men
525, Wei HE ,CHN,47,UIAA Worldcup - Tokio 1991,lead,Men
526, D. LIM ,KOR,47,UIAA Worldcup - Tokio 1991,lead,Men
527, Yee-ping WONG ,HKG,47,UIAA Worldcup - Tokio 1991,lead,Men
528, Mohit OBEROI ,IND,50,UIAA Worldcup - Tokio 1991,lead,Men
529, Jong-sik KIM ,KOR,51,UIAA Worldcup - Tokio 1991,lead,Men
530, Rae-kyung PARK ,KOR,52,UIAA Worldcup - Tokio 1991,lead,Men
531, Ching-ming CHOU ,TPE,53,UIAA Worldcup - Tokio 1991,lead,Men
532, Chi-loi TANG ,HKG,54,UIAA Worldcup - Tokio 1991,lead,Men
533, Paramjit SINGH ,IND,55,UIAA Worldcup - Tokio 1991,lead,Men
534, Takehiko YAMAZAKI ,JPN,55,UIAA Worldcup - Tokio 1991,lead,Men
535, Tong-song CHEN ,TPE,57,UIAA Worldcup - Tokio 1991,lead,Men
536, Severino SCASSA ,ITA,58,UIAA Worldcup - Tokio 1991,lead,Men
537, Chen-fo TSENG ,TPE,59,UIAA Worldcup - Tokio 1991,lead,Men
538, Robyn ERBESFIELD ,USA,1,UIAA Worldcup - Tokio 1991,lead,Women
539, Nanette RAYBAUD ,FRA,2,UIAA Worldcup - Tokio 1991,lead,Women
540, Susi GOOD ,SUI,3,UIAA Worldcup - Tokio 1991,lead,Women
541, Catherine GLOESENER ,BEL,4,UIAA Worldcup - Tokio 1991,lead,Women
542, Anna IBANEZ-TUDORAS ,ESP,5,UIAA Worldcup - Tokio 1991,lead,Women
543, Agnès BRARD ,FRA,6,UIAA Worldcup - Tokio 1991,lead,Women
544, Isabelle PATISSIER ,FRA,7,UIAA Worldcup - Tokio 1991,lead,Women
545, Luisa IOVANE ,ITA,8,UIAA Worldcup - Tokio 1991,lead,Women
546, Akiko OOIWA ,JPN,9,UIAA Worldcup - Tokio 1991,lead,Women
547, Felicity BUTLER ,GBR,10,UIAA Worldcup - Tokio 1991,lead,Women
548, Andrea EISENHUT ,GER,11,UIAA Worldcup - Tokio 1991,lead,Women
549, Isabelle DORSIMOND ,BEL,12,UIAA Worldcup - Tokio 1991,lead,Women
550, Isabelle LAFFONT ,FRA,13,UIAA Worldcup - Tokio 1991,lead,Women
551, Eriko MOGI ,JPN,14,UIAA Worldcup - Tokio 1991,lead,Women
552, Jung-ae YOU ,KOR,15,UIAA Worldcup - Tokio 1991,lead,Women
553, Yumiko MUROI ,JPN,16,UIAA Worldcup - Tokio 1991,lead,Women
554, Rika FURUTA ,JPN,17,UIAA Worldcup - Tokio 1991,lead,Women
555, Chiaki SUGIMORI ,JPN,18,UIAA Worldcup - Tokio 1991,lead,Women
556, Ork-young CHA ,KOR,19,UIAA Worldcup - Tokio 1991,lead,Women
557, Joung-mi KIM ,KOR,19,UIAA Worldcup - Tokio 1991,lead,Women
558, Jill GARDINER ,GBR,21,UIAA Worldcup - Tokio 1991,lead,Women
559, Mito MASUMI ,JPN,21,UIAA Worldcup - Tokio 1991,lead,Women
560, Youko KATOU ,JPN,23,UIAA Worldcup - Tokio 1991,lead,Women
561, Chun-fang LIN ,CHN,23,UIAA Worldcup - Tokio 1991,lead,Women
562, Anne JACOB ,IND,25,UIAA Worldcup - Tokio 1991,lead,Women
563, Shu-mei HSU ,TPE,26,UIAA Worldcup - Tokio 1991,lead,Women
564, Alka SABHARVAL ,IND,26,UIAA Worldcup - Tokio 1991,lead,Women
565, Kusi-chib YANG ,TPE,26,UIAA Worldcup - Tokio 1991,lead,Women
566, François LEGRAND ,FRA,1,UIAA Worldcup - Nürnberg 1991,lead,Men
567, Jim KARN ,USA,2,UIAA Worldcup - Nürnberg 1991,lead,Men
568, Christoph FINKEL ,GER,3,UIAA Worldcup - Nürnberg 1991,lead,Men
569, Faycal NATECH ,FRA,4,UIAA Worldcup - Nürnberg 1991,lead,Men
570, Frédéric NICOLE ,SUI,5,UIAA Worldcup - Nürnberg 1991,lead,Men
571, Stefan FÜRST ,AUT,6,UIAA Worldcup - Nürnberg 1991,lead,Men
572, Guido KÖSTERMEYER ,GER,7,UIAA Worldcup - Nürnberg 1991,lead,Men
573, Patxi AROCENA ,ESP,8,UIAA Worldcup - Nürnberg 1991,lead,Men
574, Klaus BÜCHELE ,GER,9,UIAA Worldcup - Nürnberg 1991,lead,Men
575, Jean-baptiste TRIBOUT ,FRA,10,UIAA Worldcup - Nürnberg 1991,lead,Men
576, Alexander ADLER ,GER,11,UIAA Worldcup - Nürnberg 1991,lead,Men
577, Elie CHEVIEUX ,SUI,12,UIAA Worldcup - Nürnberg 1991,lead,Men
578, Yann GHESQUIERS ,FRA,13,UIAA Worldcup - Nürnberg 1991,lead,Men
579, Stefano ALIPPI ,ITA,14,UIAA Worldcup - Nürnberg 1991,lead,Men
580, François LOMBARD ,FRA,15,UIAA Worldcup - Nürnberg 1991,lead,Men
581, Werner THON ,GER,16,UIAA Worldcup - Nürnberg 1991,lead,Men
582, Salavat RAKHMETOV ,RUS,17,UIAA Worldcup - Nürnberg 1991,lead,Men
583, Frédéric COROLLER ,FRA,18,UIAA Worldcup - Nürnberg 1991,lead,Men
584, Thomas FICKERT ,GER,19,UIAA Worldcup - Nürnberg 1991,lead,Men
585, Doug ENGLEKIRK ,USA,20,UIAA Worldcup - Nürnberg 1991,lead,Men
586, Andrea GALLO ,ITA,21,UIAA Worldcup - Nürnberg 1991,lead,Men
587, Juri LISSOVOI ,RUS,22,UIAA Worldcup - Nürnberg 1991,lead,Men
588, Jean Paul FINNE ,BEL,23,UIAA Worldcup - Nürnberg 1991,lead,Men
589, Tony RYAN ,GBR,24,UIAA Worldcup - Nürnberg 1991,lead,Men
590, Arnould T'KINT ,BEL,25,UIAA Worldcup - Nürnberg 1991,lead,Men
591, Kurt DE BOECK ,BEL,26,UIAA Worldcup - Nürnberg 1991,lead,Men
592, Luca ZARDINI ,ITA,27,UIAA Worldcup - Nürnberg 1991,lead,Men
593, Jean CABARET ,FRA,28,UIAA Worldcup - Nürnberg 1991,lead,Men
594, Vladimir JOURKIN ,RUS,29,UIAA Worldcup - Nürnberg 1991,lead,Men
595, Josef SCHWAIGER ,AUT,30,UIAA Worldcup - Nürnberg 1991,lead,Men
596, Hannes RIESER ,AUT,31,UIAA Worldcup - Nürnberg 1991,lead,Men
597, Kevin WILSON ,CAN,32,UIAA Worldcup - Nürnberg 1991,lead,Men
598, Volker WÜSTERMANN ,GER,32,UIAA Worldcup - Nürnberg 1991,lead,Men
599, Yuji HIRAYAMA ,JPN,34,UIAA Worldcup - Nürnberg 1991,lead,Men
600, Kairat RAKHMETOV ,KAZ,35,UIAA Worldcup - Nürnberg 1991,lead,Men
601, Pavel SAMOILINE ,RUS,35,UIAA Worldcup - Nürnberg 1991,lead,Men
602, Luca GIUPPONI ,ITA,37,UIAA Worldcup - Nürnberg 1991,lead,Men
603, Alexander SISINTSEV ,RUS,37,UIAA Worldcup - Nürnberg 1991,lead,Men
604, Geoff WEIGAND ,AUS,37,UIAA Worldcup - Nürnberg 1991,lead,Men
605, François COFFY ,FRA,40,UIAA Worldcup - Nürnberg 1991,lead,Men
606, Txema GOMEZ ,ESP,41,UIAA Worldcup - Nürnberg 1991,lead,Men
607, Philippe STEULET ,SUI,41,UIAA Worldcup - Nürnberg 1991,lead,Men
608, Glenn SUTCLIFFE ,GBR,41,UIAA Worldcup - Nürnberg 1991,lead,Men
609, Andrzej MARCISZ ,POL,44,UIAA Worldcup - Nürnberg 1991,lead,Men
610, Yoshihiko TERASHIMA ,JPN,44,UIAA Worldcup - Nürnberg 1991,lead,Men
611, Mark DELAFIELD ,GBR,46,UIAA Worldcup - Nürnberg 1991,lead,Men
612, Cristian BRENNA ,ITA,47,UIAA Worldcup - Nürnberg 1991,lead,Men
613, Will GADD ,CAN,47,UIAA Worldcup - Nürnberg 1991,lead,Men
614, Dale GODDARD ,USA,47,UIAA Worldcup - Nürnberg 1991,lead,Men
615, Marek HAVLIK ,CZE,47,UIAA Worldcup - Nürnberg 1991,lead,Men
616, Pascal HUBLET ,BEL,47,UIAA Worldcup - Nürnberg 1991,lead,Men
617, Johnny SCHELKER ,SUI,47,UIAA Worldcup - Nürnberg 1991,lead,Men
618, Tadej SLABE ,SLO,47,UIAA Worldcup - Nürnberg 1991,lead,Men
619, Peter THALLER ,AUT,47,UIAA Worldcup - Nürnberg 1991,lead,Men
620, Marcel TOMAN ,CZE,47,UIAA Worldcup - Nürnberg 1991,lead,Men
621, Kelly WILSON ,CAN,47,UIAA Worldcup - Nürnberg 1991,lead,Men
622, Sebastian KOSTKIEWICZ ,POL,57,UIAA Worldcup - Nürnberg 1991,lead,Men
623, Matej MEJOVSEK ,SLO,57,UIAA Worldcup - Nürnberg 1991,lead,Men
624, Erik JACOBS ,NED,59,UIAA Worldcup - Nürnberg 1991,lead,Men
625, Evgeny OVCHINNIKOV ,RUS,60,UIAA Worldcup - Nürnberg 1991,lead,Men
626, Takashi IWAMORI ,JPN,61,UIAA Worldcup - Nürnberg 1991,lead,Men
